,CARGO,ESPECIALIDADE,INSCRICAO,IDENTIFICADOR,NOTA Algebra Linear,NOTA Análise Combinatória,NOTA Cálculo Diferencial e Integral,NOTA Geometria Analítica,NOTA Matemática Discreta,NOTA Probabilidade e Estatística,NOTA Lógica Matemática,NOTA Análise de Algorítmos,NOTA Algorítmos e Estrutura de Dados,NOTA Arquitetura e Organização de Computadores,NOTA Circuitos Digitais,NOTA Linguagens de Programação,"NOTA Linguagens Formais, Autômatos e Computabilidade",NOTA Organização de Arquivos e Dados,NOTA Sistemas Operacionais,NOTA Técnicas de Programação,NOTA Teoria dos Grafos,NOTA Banco de Dados,NOTA Compiladores,NOTA Computação Gráfica,NOTA Engenharia de Software,NOTA Inteligência Artificial,NOTA Processamento de Imagens,NOTA Redes de Computadores,NOTA Sistemas Distribuídos,NOTA TOTAL TO
3260,Autoavaliação,,42102829041-2,"1,034E+11",3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,41.0
3261,Mestrado/Doutorado,Computação Gráfica,42101809685-4,"1,02901E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3262,Mestrado/Doutorado,Processamento Paralelo e Distribuído,42101833731-9,"1,05203E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3263,Mestrado/Doutorado,Sistemas de Informação,42101812441-8,"1,04001E+11",1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,27.0
3264,Mestrado/Doutorado,Inteligência Artificial,42101834615-1,"1,05303E+11",2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,29.0
3265,Mestrado/Doutorado,Sistemas de Computação,42101834838-2,"1,05203E+11",2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,43.0
3266,Mestrado/Doutorado,Aplicações Distribuídas,42101825687-0,"1,038E+11",2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,32.0
3267,Autoavaliação,,42102811127-7,"1,00704E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3268,Mestrado/Doutorado,"Lógica, Inteligência Artificial e Métodos Formais",42101824645-0,"1,05106E+11",1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,25.0
3269,Mestrado/Doutorado,Sistemas Embarcadas e Distribuídos,42101829629-6,"1,01803E+11",2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,27.0
3270,Mestrado/Doutorado,Inteligência Computacional,42101821295-3,"1,04702E+11",1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,47.0
3271,Mestrado/Doutorado,Sistemas de Computação,42101811978-2,"1,05203E+11",0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,25.0
3272,Mestrado/Doutorado,Gestão da Informação,42101810806-1,"1,00704E+11",0.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.0
3273,Mestrado/Doutorado,Métodos Computacionais de Otimização,42101824026-0,"1,05106E+11",2.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,40.0
3274,Mestrado/Doutorado,Metodologia e técnicas de computação,42101809601-9,"1,04001E+11",2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,30.0
3275,Mestrado/Doutorado,Inteligência Artificial,42101834361-0,"1,05303E+11",1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,31.0
3276,Mestrado/Doutorado,Avaliação de Desempenho em Aplicações Distribuídas.,42101810825-8,"1,025E+11",2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,35.0
3277,Mestrado/Doutorado,Metodologias e Técnicas de Computação,42101809222-6,"1,05303E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3278,Mestrado/Doutorado,Sistemas de Informação e Computação,42101835255-1,"1,01604E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3279,Mestrado/Doutorado,Inteligência Artificial,42101834928-1,"1,02901E+11",0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,30.0
3280,Mestrado/Doutorado,Computação Aplicada,42101833612-5,"1,042E+11",2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,42.0
3281,Mestrado/Doutorado,"Informática, Educação e Sociedade",42101810653-8,"1,04302E+11",1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0
3282,Mestrado/Doutorado,"Computação Gráfica, Processamento de Imagens e Interação",42101833341-8,"1,04001E+11",1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,43.0
3283,Mestrado/Doutorado,Sistemas de Informação,42101815348-0,"1,04302E+11",2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,43.0
3284,Mestrado/Doutorado,Inteligência Computacional,42101811793-4,"1,05106E+11",1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,30.0
3285,Mestrado/Doutorado,Processamento de Imagens e Sinais: Algoritmos e Arquiteturas,42101834945-8,"1,02103E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3286,Mestrado/Doutorado,Redes de Computadores e Sistemas Distribuidos,42101835787-2,"1,01001E+11",2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,35.0
3287,Mestrado/Doutorado,Sistemas Distribuídos e Computação De Alto Desempenho,42101810179-8,"1,05501E+11",2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,23.0
3288,Mestrado/Doutorado,Computação Distribuida,42101830637-2,"1,01001E+11",2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,37.0
3289,Mestrado/Doutorado,Descoberta do Conhecimento e Aprendizagem de Máquina,42101830452-4,"1,01604E+11",1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,34.0
3290,Mestrado/Doutorado,Sistemas de Informação,42101832097-0,"1,04501E+11",0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0
3291,Mestrado/Doutorado,"Engenharia de Software, Banco de Dados e Interação Humano Computador",42101827332-0,"1,04802E+11",1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,37.0
3292,Mestrado/Doutorado,Inteligência Computacional,42101811437-3,"1,01604E+11",1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,31.0
3293,Mestrado/Doutorado,Segurança em Sistemas Computacionais,42101809698-2,"1,002E+11",2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,33.0
3294,Autoavaliação,,42102810405-6,"1,01001E+11",2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,30.0
3295,Mestrado/Doutorado,Redes e Sistemas Distribuidos,42101834485-4,"1,00704E+11",0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,25.0
3296,Mestrado/Doutorado,Data Science,42101830428-0,"1,04101E+11",1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,31.0
3297,Mestrado/Doutorado,Processo de desenvolvimento de software visando a usabilidade,42101834302-1,"1,00802E+11",1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,29.0
3298,Mestrado/Doutorado,"Engenharia de Software, Banco de Dados e Interação Humano Computador",42101830787-0,"1,00704E+11",0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,31.0
3299,Mestrado/Doutorado,Inteligência Computacional,42101835010-4,"1,02103E+11",2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,30.0
3300,Mestrado/Doutorado,Redes e Sistemas Distribuidos,42101812358-9,"1,05501E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3301,Mestrado/Doutorado,Processamento Paralelo e Distribuído,42101834638-8,"1,036E+11",0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,27.0
3302,Mestrado/Doutorado,Bioinformática,42101831964-5,"1,05501E+11",3.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0
3303,Mestrado/Doutorado,Fundamentos da Computação,42101820174-3,"1,033E+11",1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,24.0
3304,Mestrado/Doutorado,Metodologia e Técnicas da Computação,42101834064-9,"1,04802E+11",3.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,25.0
3305,Mestrado/Doutorado,Banco de Dados,42101810414-0,"1,04101E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3306,Mestrado/Doutorado,Algoritmos e Otimização,42101810948-1,"1,05106E+11",2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.0
3307,Mestrado/Doutorado,Segurança em Sistemas Computacionais,42101835651-0,"1,00704E+11",0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,20.0
3308,Mestrado/Doutorado,Data Science,42101832083-2,"1,04302E+11",1.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,30.0
3309,Mestrado/Doutorado,Computação Científica e Aplicada,42101809864-2,"1,049E+11",1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,31.0
3310,Mestrado/Doutorado,Engenharia de Software,42101822030-6,"1,003E+11",0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,28.0
3311,Mestrado/Doutorado,"Lógica, Inteligência Artificial e Métodos Formais",42101821217-8,"1,05106E+11",0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,28.0
3312,Mestrado/Doutorado,Otimização e Inteligência Computacional,42101810782-0,"1,026E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3313,Mestrado/Doutorado,Redes de Computadores,42101829271-8,"1,026E+11",1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,42.0
3314,Mestrado/Doutorado,Algoritmos e Otimização,42101834514-4,"1,04302E+11",2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,43.0
3315,Mestrado/Doutorado,Sistemas Computacionais,42101833066-2,"1,00802E+11",2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,35.0
3316,Mestrado/Doutorado,Sistemas Distribuídos,42101809724-2,"1,04101E+11",1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,35.0
3317,Mestrado/Doutorado,Computação Visual,42101816493-4,"1,04702E+11",1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,38.0
3318,Mestrado/Doutorado,Computação Flexível,42101829872-1,"1,024E+11",2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,31.0
3319,Mestrado/Doutorado,Ciência de Dados,42101825359-3,"1,04302E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3320,Mestrado/Doutorado,"Engenharia de Software, Banco de Dados e Informática e Educação",42101812660-9,"1,009E+11",0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,32.0
3321,Mestrado/Doutorado,Mecânica dos Fluidos Computacional/Otimização/Modelos Estocásticos.,42101810047-6,"1,056E+11",1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,34.0
3322,Mestrado/Doutorado,Computação Móvel,42101824163-0,"1,00704E+11",1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,24.0
3323,Mestrado/Doutorado,Sistemas Computacionais,42101809880-9,"1,01001E+11",1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,28.0
3324,Mestrado/Doutorado,Computação Visual,42101831166-7,"1,054E+11",2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,33.0
3325,Mestrado/Doutorado,"Sistemas Distribuídos e Programação Concorrente/Sistemas Embarcados, Evoluídos e Robóticos",42101817116-3,"1,04302E+11",3.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,32.0
3326,Mestrado/Doutorado,Combinatória e Teoria dos Grafos,42101816469-0,"1,01001E+11",1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,24.0
3327,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,42101812610-8,"1,01001E+11",1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,32.0
3328,Mestrado/Doutorado,Robótica e Automação Inteligentes,42101820191-0,"1,036E+11",1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,34.0
3329,Mestrado/Doutorado,Computação Aplicada,42101809842-6,"1,044E+11",1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,26.0
3330,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,42101819696-8,"1,05106E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3331,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,42101820189-1,"1,01604E+11",2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,40.0
3332,Mestrado/Doutorado,Engenharia de Software,42101833804-1,"1,019E+11",1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,38.0
3333,Mestrado/Doutorado,Bioinformática,42101834219-2,"1,05106E+11",1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,29.0
3334,Autoavaliação,,42102834430-7,"1,04303E+11",2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,34.0
3335,Mestrado/Doutorado,Algoritmos de pontos interiores em Programação Linear e Não-Linear,42101818573-8,"1,038E+11",3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,36.0
3336,Mestrado/Doutorado,Computação Visual,42101810983-4,"1,054E+11",1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,41.0
3337,Mestrado/Doutorado,Sistemas de Computação,42101835191-7,"1,05204E+11",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,26.0
3338,Mestrado/Doutorado,Redes de Alta Velocidade,42101819632-9,"1,00704E+11",0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,27.0
3339,Mestrado/Doutorado,Ciência Computacional,42101834421-5,"1,04101E+11",1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,24.0
3340,Mestrado/Doutorado,Engenharia de Software,42101809863-2,"1,01501E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3341,Mestrado/Doutorado,Sistemas de Computação,42101829990-5,"1,046E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3342,Mestrado/Doutorado,Bancos de Dados,42101832333-3,"1,01803E+11",3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,35.0
3343,Mestrado/Doutorado,Computação Científica e Aplicada,42101810646-0,"1,05106E+11",3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,33.0
3344,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,42101829315-6,"1,05106E+11",2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,34.0
3345,Mestrado/Doutorado,Sistemas de Computação,42101835302-8,"1,05106E+11",1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,26.0
3346,Mestrado/Doutorado,Engenharia de Software,42101812052-7,"1,04001E+11",0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,22.0
3347,Mestrado/Doutorado,Aprendizagem de Máquina e Mineração,42101835609-0,"1,01201E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3348,Mestrado/Doutorado,Inteligência Computacional,42101812412-3,"1,01604E+11",1.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0
3349,Mestrado/Doutorado,Engenharia da Informação,42101830571-8,"1,04702E+11",2.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,30.0
3350,Mestrado/Doutorado,Teoria da Computação,42101834479-6,"1,04001E+11",0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,31.0
3351,Mestrado/Doutorado,"Informática, Educação e Sociedade",42101835130-8,"1,05502E+11",1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,41.0
3352,Mestrado/Doutorado,Metodologia e Técnicas da Computação,42101833673-4,"1,05106E+11",2.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,40.0
3353,Mestrado/Doutorado,Redes e Sistemas Distribuídos,42101829789-2,"1,01604E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3354,Mestrado/Doutorado,Metodologia e Técnicas da Computação,42101830104-1,"1,05106E+11",2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,30.0
3355,Mestrado/Doutorado,Robótica e Automação Inteligentes,42101809415-2,"1,036E+11",2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,37.0
3356,Mestrado/Doutorado,Metodologia e Técnicas da Computação,42101821369-6,"1,05106E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3357,Mestrado/Doutorado,Sistemas de Computação,42101834832-2,"1,00802E+11",2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,36.0
3358,Mestrado/Doutorado,Redes de Computadores,42101835842-7,"1,027E+11",2.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,39.0
