,CARGO,ESPECIALIDADE,INSCRICAO,IDENTIFICADOR,NOTA Álgebra Linear,NOTA Análise Combinatória,NOTA Calculo Diferencial e Integral,NOTA Geometria Analítica,NOTA Matemática Discreta,NOTA Probabilidade e Estatística,NOTA Lógica Matemática,NOTA Análise de Algoritmos,NOTA Algoritmos e Estrutura de Dados,NOTA Arquitetura e Organização de Computadores,NOTA Circuitos Digitais,NOTA Linguagens de Programação,"NOTA Linguagens formais, autômatos e Computabilidade",NOTA Organização de Arquivos e Dados,NOTA Sistemas Operacionais,NOTA Técnicas de Programação,NOTA Teoria dos Grafos,NOTA Banco de Dados,NOTA Compiladores,NOTA Computação Gráfica,NOTA Engenharia de Software,NOTA Inteligência Artificial,NOTA Processamento de Imagens,NOTA Redes de Computadores,NOTA Sistemas Distribuídos,NOTA TOTAL TO
2109,Mestrado/Doutorado,Engenharia de Software,51801394673-2,"1,00201E+11",1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0
2110,Mestrado/Doutorado,Computação Paralela e Distribuída,51801374348-5,"1,05203E+11",3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,32.0
2111,Mestrado/Doutorado,Computação Aplicada a Biociências,51801392774-7,"1,05105E+11",0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0
2112,Mestrado/Doutorado,eScience,51801387075-2,"1,01102E+11",2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0
2113,Autoavaliação,,51802395380-9,"1,05203E+11",0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,22.0
2114,Mestrado/Doutorado,Inteligencia Computacional,51801354022-6,"1,00703E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2115,Mestrado/Doutorado,Sistemas Distribuídos e Computação de Alto Desempenho,51801381570-0,"1,02601E+11",0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,43.0
2116,Mestrado/Doutorado,Inteligência Computacional,51801396994-3,"1,01802E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2117,Mestrado/Doutorado,Tecnologia da Informação,51801387374-4,"1,01603E+11",1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0
2118,Mestrado/Doutorado,Sistemas de Computação \ Redes de Computadores,51801391227-3,"1,02701E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2119,Mestrado/Doutorado,Inteligência Computacional,51801365785-8,"1,05203E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2120,Mestrado/Doutorado,COMPUTAÇÃO DISTRIBUÍDA,51801394352-4,"1,01002E+11",0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,23.0
2121,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,51801395509-4,"1,02301E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2122,Mestrado/Doutorado,Otimização e Raciocínio Automático,51801395281-8,"1,00803E+11",1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
2123,Mestrado/Doutorado,Inteligência Computacional,51801394922-3,"1,05602E+11",3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,41.0
2124,Mestrado/Doutorado,Modelagem Computacional,51801396380-1,"1,05203E+11",0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,32.0
2125,Mestrado/Doutorado,Otimização e Inteligência Computacional,51801371214-4,"1,05401E+11",3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,44.0
2126,Mestrado/Doutorado,Computação Aplicada a Biociências,51801396633-2,"1,04702E+11",2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,33.0
2127,Mestrado/Doutorado,Ciência de Dados,51801393739-0,"1,00601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2128,Mestrado/Doutorado,Ciência de Dados e Engenharia de Software,51801391566-8,"1,00501E+11",2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,42.0
2129,Mestrado/Doutorado,Engenharia de software,51801382621-3,"1,02201E+11",1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,26.0
2130,Mestrado/Doutorado,Computação Aplicada a Biociências,51801354359-2,"1,05105E+11",0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0
2131,Mestrado/Doutorado,Bioinformática,51801393658-0,"1,05105E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2132,Mestrado/Doutorado,Otimização,51801391654-7,"1,00803E+11",3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,39.0
2133,Mestrado/Doutorado,Jogos Digitais,51801377392-5,"1,02801E+11",3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,32.0
2134,Mestrado/Doutorado,Contratos Eletrônicos,51801395318-8,"1,03501E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2135,Mestrado/Doutorado,Sistemas de Informação,51801389335-4,"1,05602E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2136,Autoavaliação,,51802393973-1,"1,02801E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2137,Mestrado/Doutorado,Computação Visual e Inteligência Artificial,51801354333-6,"1,02201E+11",1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,31.0
2138,Mestrado/Doutorado,Computação Aplicada \ Sistemas de Informação,51801390577-0,"1,04802E+11",3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0
2139,Mestrado/Doutorado,Visão Computacional,51801393517-0,"1,02003E+11",1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,40.0
2140,Mestrado/Doutorado,Inteligência Artificial,51801354421-5,"1,01202E+11",0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0
2141,Mestrado/Doutorado,"Computação Gráfica, Processamento de Imagens, Realidade Virtual e Interação Humano Computador",51801397229-1,"1,03902E+11",0.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,42.0
2142,Mestrado/Doutorado,Metodologia e Tecnicas de Computação,51801386785-5,"1,00803E+11",0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0
2143,Mestrado/Doutorado,Sistemas Inteligentes,51801393653-0,"1,03601E+11",1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,22.0
2144,Mestrado/Doutorado,Arquitetura de Computadores,51801390077-3,"1,02201E+11",0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0
2145,Mestrado/Doutorado,Interação Humano-Computador,51801353915-7,"1,01603E+11",1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0
2146,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,51801390440-8,"1,05203E+11",3.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,34.0
2147,Autoavaliação,,51802355110-5,"1,01301E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2148,Mestrado/Doutorado,Otimização,51801394703-2,"1,04802E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2149,Mestrado/Doutorado,Combinatória e Teoria dos Grafos,51801395836-0,"1,05105E+11",2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,30.0
2150,Mestrado/Doutorado,Gerência de projetos de desenvolvimento de software,51801391733-8,"1,05602E+11",0.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,32.0
2151,Mestrado/Doutorado,Sistemas Computacionais Complexos,51801358142-5,"1,05105E+11",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0
2152,Mestrado/Doutorado,Computação Aplicada a Biociências,51801354240-7,"1,05105E+11",3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,34.0
2153,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação / Sistemas Web e Multimídia Interativos,51801384457-6,"1,03701E+11",1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,34.0
2154,Mestrado/Doutorado,"Algoritimos, Otimização Combinatória, e Teoria da Computação",51801397118-6,"1,05105E+11",1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0
2155,Mestrado/Doutorado,Arquitetura de Sistemas Computacionais,51801394667-4,"1,05003E+11",2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0
2156,Mestrado/Doutorado,Computação Aplicada,51801372506-4,"1,05203E+11",1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,22.0
2157,Autoavaliação,,51802397499-7,"1,01802E+11",2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,29.0
2158,Mestrado/Doutorado,Engenharia de software,51801396732-0,"1,02401E+11",2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0
2159,Mestrado/Doutorado,Biologia Computacional,51801363598-9,"1,04101E+11",2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,23.0
2160,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,51801391837-5,"1,01002E+11",1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0
2161,Mestrado/Doutorado,Projeto de Sistemas e Circuitos,51801394363-2,"1,01901E+11",3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,36.0
2162,Mestrado/Doutorado,"Sistemas Distribuídos e Programação Concorrente / Sistemas Embarcados, Evoluídos e Robóticos",51801391457-2,"1,04702E+11",3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,41.0
2163,Mestrado/Doutorado,Inteligência Artificial,51801372303-0,"1,00201E+11",1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0
2164,Mestrado/Doutorado,Otimização,51801393071-2,"1,00101E+11",1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0
2165,Mestrado/Doutorado,Engenharia de Software,51801396402-3,"1,05203E+11",0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0
2166,Mestrado/Doutorado,Projeto de Redes e Segurança de Dados,51801354001-0,"1,00803E+11",2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
2167,Mestrado/Doutorado,Banco de Dados,51801394734-7,"1,02701E+11",2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,25.0
2168,Mestrado/Doutorado,Otimização,51801393686-4,"1,02601E+11",1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,34.0
2169,Mestrado/Doutorado,Inteligência Artificial,51801395765-8,"1,01401E+11",0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,24.0
2170,Mestrado/Doutorado,Sistemas Computacionais Complexos,51801354220-0,"1,05003E+11",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0
2171,Mestrado/Doutorado,Teoria,51801379693-0,"1,00803E+11",3.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,41.0
2172,Mestrado/Doutorado,Sistemas de Computação,51801394099-5,"1,05302E+11",3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,26.0
2173,Mestrado/Doutorado,Engenharia de Software e Linguagens de Programacão,51801392315-9,"1,04402E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2174,Mestrado/Doutorado,Computação Inteligente,51801389824-2,"1,02901E+11",3.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,42.0
2175,Mestrado/Doutorado,Inteligência Computacional,51801370507-1,"1,01603E+11",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,22.0
2176,Mestrado/Doutorado,Reconhecimento de Padrões e Processamento de Sinais,51801394745-5,"1,03301E+11",1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,21.0
2177,Mestrado/Doutorado,Inteligência Computacional,51801393974-8,"1,02801E+11",2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,33.0
2178,Mestrado/Doutorado,Engenharia de Software e Banco de Dados,51801390493-9,"1,03902E+11",3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,39.0
2179,Mestrado/Doutorado,Sistemas de Informação,51801397481-5,"1,05602E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Mestrado/Doutorado,Ciência de Dados e Engenharia de Software,51801394886-5,"1,03902E+11",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,28.0
2181,Mestrado/Doutorado,Ciências de Computação,51801391417-0,"1,05105E+11",2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,19.0
2182,Autoavaliação,,51802397262-8,"1,02901E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Autoavaliação,,51802395962-6,"1,03201E+11",2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,43.0
2184,Autoavaliação,,51802391532-7,"1,01002E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Autoavaliação,,51802365038-0,"1,01102E+11",3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,42.0
2186,Mestrado/Doutorado,Sistemas embarcados,51801355564-1,"1,00703E+11",2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0
2187,Mestrado/Doutorado,Sistemas de Software,51801397429-6,"1,00803E+11",1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,22.0
2188,Mestrado/Doutorado,Ciências de Computação,51801397214-3,"1,05105E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Mestrado/Doutorado,Computação Aplicada \ Inteligência Computacional,51801390032-0,"1,05105E+11",0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0
2190,Mestrado/Doutorado,Inteligência Computacional,51801391118-8,"1,01002E+11",1.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,29.0
2191,Mestrado/Doutorado,Inteligencia Computacional,51801362633-0,"1,00703E+11",1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,21.0
2192,Autoavaliação,,51802395504-8,"1,04702E+11",3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,48.0
2193,Mestrado/Doutorado,Teoria,51801354407-9,"1,05501E+11",0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0
2194,Mestrado/Doutorado,Fundamentos da Computação,51801394981-2,"1,02003E+11",1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,31.0
2195,Mestrado/Doutorado,Ciência Computacional,51801386118-4,"1,05203E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2196,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,51801395137-0,"1,02301E+11",1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,22.0
2197,Mestrado/Doutorado,Engenharia de Software,51801396964-9,"1,00901E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2198,Mestrado/Doutorado,Engenharia de software,51801395016-6,"1,02003E+11",1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,30.0
2199,Mestrado/Doutorado,ALGORITMOS EXPERIMENTAIS,51801395899-0,"1,01002E+11",0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,27.0
2200,Mestrado/Doutorado,Teoria da Computação,51801392143-9,"1,05203E+11",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2201,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação / Sistemas Web e Multimídia Interativos,51801388567-7,"1,01901E+11",2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,33.0
2202,Mestrado/Doutorado,Visão Computacional,51801394896-3,"1,01301E+11",1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,23.0
2203,Autoavaliação,,51802386005-2,"1,05105E+11",3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0
2204,Mestrado/Doutorado,Tecnologia da Informação,51801394861-9,"1,01603E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Mestrado/Doutorado,Segurança de Dados e Criptografia,51801390660-9,"1,05105E+11",1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,30.0
2206,Mestrado/Doutorado,Otimização,51801354155-8,"1,00703E+11",1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,27.0
2207,Mestrado/Doutorado,Engenharia de Software,51801393415-2,"1,04301E+11",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,23.0
2208,Mestrado/Doutorado,Sistemas Computacionais Complexos,51801385654-7,"1,05105E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2209,Mestrado/Doutorado,Fundamentos da Computação,51801393055-6,"1,01401E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
2210,Mestrado/Doutorado,Visão Computacional,51801392542-8,"1,00402E+11",1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0
2211,Mestrado/Doutorado,Sistemas Inteligentes,51801395232-7,"1,03601E+11",3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,29.0
2212,Mestrado/Doutorado,Sistemas de Informação e Computação,51801381598-7,"1,01603E+11",2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,30.0
