NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39401685043,"1,036E+11",Presente,E,A,C,C,C,A,E,E,A,C,E,E,D,E,E,D,B,E,B,B,E,B,E,E,A,D,D,C,D,C,B,A,C,E,E,A,A,C,D,E,A,B,B,C,B,A,D,E,C,D,B,A,E,E,D,C,B,A,E,A,A,A,D,A,E,C,B,C,B,C
39401673267,"1,05004E+11",Presente,A,B,E,C,D,C,A,B,A,E,E,E,A,B,A,A,B,C,B,C,A,A,B,E,B,A,D,C,D,A,B,A,B,E,A,E,A,B,D,C,A,B,B,C,C,A,B,D,B,B,C,A,A,B,B,A,D,D,E,D,C,A,C,A,E,C,A,B,C,A
39401668613,"1,04301E+11",Presente,E,A,C,B,A,D,A,D,C,B,A,E,D,B,A,B,E,E,D,A,C,C,D,E,A,C,A,A,C,C,A,C,C,C,C,A,B,A,D,C,D,C,B,D,B,B,D,D,B,C,D,B,D,A,A,A,A,C,A,A,D,A,B,C,E,D,C,E,B,D
39401648439,"1,05004E+11",Presente,E,A,D,E,C,B,C,D,E,C,D,E,C,B,A,B,C,E,B,B,E,B,A,B,A,A,D,C,D,D,B,C,B,E,D,A,A,C,D,C,A,C,B,E,C,C,A,E,B,D,E,E,D,A,C,A,B,D,C,A,C,A,E,A,E,C,A,E,B,D
39401683581,"1,032E+11",Presente,B,A,C,E,C,A,B,C,C,C,E,E,D,A,B,D,E,D,B,B,B,B,E,A,A,D,E,B,C,E,A,A,A,C,D,A,A,C,D,B,B,D,A,D,B,C,C,C,B,D,B,C,D,E,C,C,E,A,C,D,E,E,C,B,E,E,C,D,B,D
39401671909,"1,022E+11",Presente,C,D,C,B,B,B,B,E,E,D,D,E,D,A,B,E,B,A,B,E,A,B,C,B,A,A,D,C,C,A,B,E,C,E,E,B,B,C,D,C,A,A,A,B,D,E,C,E,B,B,E,B,A,A,B,C,A,C,A,C,A,A,A,A,E,A,B,B,D,D
39401641141,"1,04906E+11",Presente,E,A,E,E,A,A,C,E,A,C,A,E,D,E,D,D,E,E,B,D,A,B,B,B,A,D,C,C,C,C,B,A,B,C,C,A,A,B,D,C,A,A,A,D,D,A,D,D,A,D,C,B,A,A,D,E,D,B,E,A,D,A,A,A,D,C,A,E,B,D
39401664158,"1,00601E+11",Presente,E,A,E,D,A,C,C,E,A,C,E,E,D,A,D,D,B,E,B,B,A,B,E,E,A,E,A,C,D,C,B,C,D,E,A,A,A,B,D,D,A,B,A,A,E,E,C,A,B,D,E,D,A,A,D,C,E,D,C,A,B,E,C,A,E,E,A,D,B,D
39401683506,"1,04103E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402682588,"1,04906E+11",Presente,E,D,A,C,A,B,C,D,E,A,A,E,D,C,B,A,C,E,B,A,A,A,E,E,A,D,E,C,B,C,B,A,B,E,E,C,A,C,D,B,A,A,C,C,B,C,A,C,D,B,E,A,C,E,E,C,B,A,C,A,D,A,D,A,A,C,D,E,B,A
39401653005,"1,01001E+11",Presente,E,B,B,D,D,C,C,B,C,B,A,E,D,B,A,C,E,E,A,C,A,B,B,E,A,A,A,C,A,B,B,D,A,B,C,C,D,C,D,E,E,E,D,D,B,E,B,A,B,D,D,B,B,A,B,E,A,B,C,B,A,A,D,A,B,C,A,C,A,A
39401666138,"1,01703E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401676501,"1,02005E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401646420,"1,05102E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401665192,"1,05302E+11",Presente,E,A,C,C,E,A,A,B,E,D,E,E,C,A,B,C,B,A,B,D,D,B,C,E,A,D,A,C,C,E,B,D,E,E,D,B,B,A,D,A,C,E,D,A,B,E,B,C,D,B,C,D,B,C,A,B,C,E,C,B,A,C,D,A,E,A,D,A,B,D
39401673026,"1,01801E+11",Presente,C,C,C,C,B,B,E,C,A,B,D,E,D,D,B,E,E,E,B,E,B,A,B,A,A,D,A,C,D,C,A,A,B,C,E,A,A,B,D,E,A,D,B,C,B,C,A,A,B,D,B,A,A,B,B,E,E,D,D,A,C,B,C,A,E,C,C,B,B,A
39401636809,"1,04906E+11",Presente,E,A,E,D,A,B,C,D,E,D,D,E,D,D,D,D,C,E,B,B,B,C,E,E,A,B,E,C,B,C,B,A,A,E,D,A,A,C,D,E,E,C,A,E,C,A,A,C,A,D,E,A,A,A,C,A,B,C,C,D,D,A,D,A,E,C,A,D,B,D
39401643978,"1,04906E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401659830,"1,01101E+11",Presente,D,D,A,D,B,B,D,B,E,C,E,E,B,B,A,A,B,C,B,D,B,B,A,B,A,A,A,C,A,C,B,B,B,E,E,A,A,C,D,B,B,C,A,C,C,B,D,C,A,B,E,A,A,A,D,C,A,C,A,A,B,A,A,A,D,D,A,C,B,C
39401668321,"1,032E+11",Presente,E,C,C,E,A,A,C,C,E,B,E,E,C,E,D,D,D,B,B,B,B,A,E,E,A,D,A,C,C,C,B,A,B,B,C,A,A,C,D,C,C,B,D,C,C,A,A,C,C,C,C,B,A,E,E,E,D,C,C,A,A,A,D,A,E,C,C,C,A,D
39401662683,"1,05004E+11",Presente,E,A,C,E,E,A,B,D,D,C,B,E,D,E,B,A,D,E,D,B,A,C,A,E,A,C,A,C,B,D,D,A,E,C,D,A,A,A,E,B,A,C,A,E,B,C,A,E,C,B,*,D,A,E,B,C,A,C,B,A,E,A,B,A,E,C,E,C,B,D
39401653170,"1,04802E+11",Presente,E,A,D,B,A,B,C,C,A,C,E,E,C,A,C,D,B,E,B,B,A,A,A,E,A,D,D,C,C,C,B,A,B,E,D,A,A,A,D,E,A,A,A,E,D,E,D,E,B,B,B,B,A,A,E,C,A,E,D,A,A,A,A,A,E,*,C,C,B,D
39401661162,"1,04502E+11",Presente,E,C,B,C,D,A,C,D,E,B,E,E,A,D,D,A,E,E,E,C,E,B,E,E,D,A,B,C,B,C,C,D,B,C,D,E,A,C,D,D,D,C,E,B,B,C,E,D,C,B,B,A,A,A,D,A,B,D,C,D,C,A,C,A,E,C,A,C,A,D
39401656332,"1,00902E+11",Presente,E,C,A,C,A,C,A,C,C,A,D,E,C,B,B,A,B,A,A,C,A,A,B,A,A,A,A,C,C,D,B,A,B,D,D,E,C,B,E,B,E,E,A,D,D,C,E,E,E,B,C,C,A,A,D,C,D,E,C,D,A,E,E,E,E,B,A,D,C,D
39401640265,"1,02802E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401648168,"1,05004E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401641304,"1,013E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401637725,"1,04502E+11",Presente,E,C,C,C,C,A,B,C,C,C,C,E,D,C,B,D,B,E,B,B,B,A,E,D,A,D,C,C,C,C,B,C,B,C,C,C,C,C,D,C,C,C,D,C,C,C,C,C,C,D,C,E,A,C,C,C,C,C,C,D,C,A,C,A,E,C,A,C,C,D
39401635517,"1,00504E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401671772,"1,00401E+11",Presente,D,C,B,D,E,A,B,D,B,B,D,E,D,C,B,C,E,D,B,C,B,C,D,B,A,C,A,C,B,C,A,B,A,E,C,A,A,B,D,D,C,A,C,D,E,E,E,C,A,A,B,B,B,E,B,C,D,A,C,C,D,A,A,D,E,C,B,C,A,B
39401668404,"1,034E+11",Presente,D,A,C,A,D,B,D,A,D,D,C,E,D,D,E,A,B,A,D,E,E,B,E,E,C,A,A,C,D,D,C,A,D,E,A,A,A,B,E,E,B,B,A,B,D,A,B,E,E,B,B,B,A,A,D,A,E,C,C,D,D,A,A,A,D,C,C,B,B,D
39401669684,"1,01101E+11",Presente,E,C,B,A,C,C,B,E,D,C,C,E,D,A,C,E,B,A,B,E,E,D,C,E,A,D,C,C,E,E,B,D,E,C,C,D,C,D,C,A,C,C,B,C,B,C,D,C,D,B,E,B,C,A,D,C,E,C,C,C,C,A,C,A,E,C,C,E,C,C
39401670270,"1,05302E+11",Presente,E,A,D,E,D,A,C,D,C,B,E,E,D,D,C,C,B,E,B,D,E,B,B,E,E,C,E,C,A,C,D,A,E,D,E,A,A,C,D,D,D,E,B,C,B,C,D,B,D,B,D,C,D,B,D,B,C,D,E,C,D,A,D,A,E,D,C,D,B,D
39401648680,"1,01401E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401648584,"1,01001E+11",Presente,E,D,C,A,C,A,E,D,B,C,B,E,D,A,A,D,B,A,A,B,A,B,E,B,A,C,B,A,B,A,B,D,B,E,B,D,D,A,E,A,D,C,B,B,E,B,E,D,D,E,B,A,A,B,E,C,D,D,D,C,A,A,A,E,A,C,A,E,A,D
39401649582,"1,04103E+11",Presente,E,A,D,C,D,A,C,B,D,B,E,E,C,A,D,B,A,E,B,C,E,A,C,A,B,D,D,C,C,A,B,E,A,A,E,A,A,C,D,E,E,B,A,A,B,C,E,D,B,B,E,A,A,C,D,A,B,D,E,A,D,A,D,A,E,C,C,E,B,D
39401666041,"1,022E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402666581,"1,05102E+11",Presente,E,B,E,B,A,C,D,B,E,C,A,E,D,B,B,E,D,A,D,B,A,B,C,B,B,E,C,C,A,C,A,D,B,D,E,A,A,B,B,E,C,C,A,D,B,D,C,E,E,B,E,C,A,A,B,B,E,D,E,A,E,A,B,B,A,D,C,D,B,E
39401684231,"1,05004E+11",Presente,E,B,B,E,A,A,B,C,E,C,D,E,E,D,B,A,B,B,E,B,E,C,C,E,C,C,A,C,B,D,B,A,B,C,D,B,D,A,E,D,C,E,E,A,A,E,C,B,C,B,D,A,C,A,E,E,D,D,D,E,E,A,B,A,D,C,A,D,B,C
39401675528,"1,054E+11",Presente,B,D,B,C,A,D,E,A,C,B,E,E,D,A,B,D,D,E,B,C,A,D,E,E,A,A,B,A,C,B,B,C,E,B,D,A,A,B,E,E,A,E,D,B,C,C,B,C,C,B,E,B,B,A,E,C,E,C,E,A,D,A,C,E,A,C,B,D,B,D
39401641612,"1,04802E+11",Presente,E,A,D,E,B,C,C,D,B,B,A,E,D,A,B,A,E,E,B,A,B,A,A,E,A,D,E,C,E,B,B,A,D,B,D,A,A,B,D,C,A,B,A,C,B,C,D,E,D,D,D,A,B,B,C,A,C,D,C,D,C,A,C,E,E,C,A,E,B,C
39401642578,"1,05004E+11",Presente,B,C,D,B,B,B,E,E,E,E,E,E,A,A,B,E,E,B,A,B,B,B,C,C,D,D,A,C,D,D,B,B,D,C,E,B,C,B,B,B,E,E,B,B,E,A,B,E,A,B,A,B,B,A,B,A,B,C,C,A,A,E,C,A,E,B,A,C,C,A
39401663478,"1,04301E+11",Presente,E,C,E,C,A,A,D,D,D,B,D,E,D,E,C,B,B,E,B,D,E,E,D,B,C,C,A,C,D,C,B,C,A,C,E,E,C,B,E,C,A,E,E,B,D,D,A,E,E,A,C,B,C,A,B,C,D,D,E,E,D,A,A,D,E,B,A,D,C,C
39401658250,"1,05302E+11",Presente,D,A,C,A,C,B,E,B,E,C,B,A,D,E,D,C,E,A,C,B,D,B,E,B,B,A,E,C,A,D,C,A,E,C,D,B,C,E,B,D,D,A,A,E,E,C,B,C,E,D,A,D,C,A,D,B,E,A,B,B,C,E,E,D,A,B,C,E,C,D
39401673529,"1,04802E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401682637,"1,04103E+11",Presente,E,B,C,B,B,A,C,D,C,B,C,E,C,B,C,A,B,A,B,D,B,B,C,E,A,B,A,C,E,C,B,A,B,C,B,A,A,A,D,E,B,B,C,A,E,A,C,A,B,A,B,A,E,B,B,B,A,A,E,B,D,A,E,E,D,C,A,E,B,C
39401677800,"1,01001E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401640886,"1,04E+11",Presente,E,A,C,D,B,A,C,B,C,B,C,E,C,A,D,E,A,C,B,E,A,B,B,B,A,E,C,A,E,E,A,E,C,D,C,D,B,C,A,D,A,E,B,C,D,C,A,E,B,E,E,D,A,A,D,B,E,D,A,A,D,A,C,A,E,C,A,B,B,D
39401655532,"1,034E+11",Presente,C,C,C,B,A,C,C,C,E,C,C,E,C,D,A,D,C,B,B,C,B,B,D,E,C,D,D,C,D,A,B,D,E,C,E,C,A,A,D,C,A,C,A,A,C,B,E,C,B,C,D,B,C,A,B,A,C,D,B,A,C,B,D,A,D,C,D,B,E,D
39401684816,"1,01101E+11",Presente,C,D,C,B,E,B,C,D,B,A,E,E,A,B,B,C,C,D,A,B,A,B,C,B,A,A,A,D,C,E,A,D,D,C,B,A,A,C,A,E,C,E,A,B,E,C,D,A,D,A,E,B,C,A,D,E,A,B,A,D,C,B,D,A,D,C,A,B,B,A
39401660757,"1,013E+11",Presente,C,A,B,C,D,E,B,A,D,D,C,E,A,B,B,C,D,E,B,E,A,D,B,B,A,C,B,A,E,C,B,B,D,E,E,B,B,C,D,D,C,A,C,A,E,D,A,E,E,B,D,A,C,A,D,C,B,D,D,A,D,A,C,A,D,B,A,E,C,A
39401646210,"1,01703E+11",Presente,E,B,D,D,A,E,B,C,A,D,C,E,D,A,B,E,A,E,B,A,E,B,E,E,A,D,D,C,A,A,B,D,B,E,A,B,A,B,D,C,D,C,D,E,C,C,E,C,B,B,E,D,A,C,B,E,D,D,E,D,E,A,C,A,D,C,E,C,B,C
39401656885,"1,03705E+11",Presente,E,A,E,D,A,B,C,D,C,B,A,E,D,E,C,B,D,D,B,D,A,C,E,B,A,D,D,C,D,C,B,B,B,E,D,A,A,C,D,C,C,E,B,B,E,C,E,C,E,D,C,A,D,A,B,E,A,E,D,A,B,B,A,A,E,C,A,C,B,A
39401663560,"1,04301E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401655009,"1,00902E+11",Presente,E,D,D,E,A,D,D,D,B,C,E,E,D,D,A,D,B,E,D,B,B,C,B,E,A,D,D,C,B,C,B,A,B,A,A,A,A,C,D,D,D,B,D,C,C,C,D,A,D,B,D,E,A,A,D,E,D,D,D,B,C,A,D,A,E,C,D,D,D,D
39401673543,"1,04906E+11",Presente,E,A,C,C,D,B,E,B,D,D,C,E,C,A,B,E,B,A,B,A,E,D,A,E,B,B,B,D,D,C,B,A,C,C,C,A,B,C,E,E,A,B,D,C,D,C,C,D,E,C,E,A,A,A,B,A,D,D,E,A,C,A,B,C,E,C,E,C,B,D
39401684460,"1,039E+11",Presente,E,D,D,D,D,A,D,D,E,D,A,E,C,A,A,D,D,E,D,D,A,A,E,E,A,D,B,A,D,E,B,D,D,B,D,C,C,E,D,D,D,E,D,E,C,B,D,B,D,E,B,C,A,A,A,E,D,D,D,E,D,D,E,E,B,D,A,B,B,D
39401659254,"1,04906E+11",Presente,E,A,C,E,B,B,C,B,E,C,A,E,A,D,D,D,D,E,D,B,E,B,B,E,A,D,A,C,D,C,B,A,B,E,D,A,A,A,D,C,B,B,A,D,D,A,D,A,B,C,B,B,A,E,B,C,D,D,E,A,B,A,C,A,E,C,A,C,A,E
39401637227,"1,00902E+11",Presente,E,A,C,B,D,B,D,B,C,E,E,E,D,B,A,E,B,B,B,C,B,A,A,E,A,E,D,C,D,E,B,D,E,E,C,A,C,B,D,B,B,A,A,C,A,D,D,E,E,B,D,E,A,B,E,C,B,D,C,D,D,A,C,E,D,C,C,B,B,B
39401655646,"1,008E+11",Presente,C,A,B,C,B,A,C,A,C,C,E,E,D,B,B,B,E,E,B,E,E,C,B,E,A,D,A,C,A,B,B,A,B,E,A,A,A,B,B,A,B,E,A,E,C,E,D,D,E,D,A,B,A,A,B,A,D,D,C,A,C,A,A,A,D,C,C,C,B,A
39401684832,"1,054E+11",Presente,E,A,B,C,C,A,E,D,D,B,A,E,B,C,B,D,B,E,B,A,B,C,E,E,A,D,A,A,B,C,A,B,D,B,D,A,A,C,E,E,B,A,C,B,E,A,C,A,D,B,C,E,C,A,B,C,A,C,D,D,D,D,D,E,D,D,A,D,A,D
39401681683,"1,047E+11",Presente,E,C,B,E,A,E,C,B,D,B,D,E,D,E,C,A,A,D,B,D,A,C,D,B,A,D,C,E,E,C,B,A,D,D,C,C,B,B,D,C,C,A,A,A,D,B,C,A,B,D,D,E,A,C,B,C,D,B,E,E,C,E,B,E,E,B,B,C,C,A
39401684029,"1,023E+11",Presente,E,A,B,C,E,A,C,D,D,D,C,E,B,B,*,B,B,E,C,B,A,A,E,E,A,C,C,D,E,E,A,E,D,C,D,B,B,A,D,B,E,B,E,A,D,C,D,D,D,D,B,E,A,A,D,C,A,D,C,E,D,A,D,A,E,C,A,B,B,D
39401664227,"1,04906E+11",Presente,E,B,C,D,E,B,C,D,E,A,C,D,B,A,E,D,C,B,A,C,B,D,E,A,B,C,B,A,D,D,E,B,C,B,A,C,D,E,C,D,A,B,B,A,A,C,B,D,C,E,B,E,D,C,B,A,B,C,D,E,B,D,C,B,A,D,E,C,B,A
39401676547,"1,042E+11",Presente,A,A,C,A,A,A,E,D,C,C,D,E,E,E,B,E,C,D,B,A,B,E,B,E,A,D,B,C,A,C,B,E,B,E,B,D,C,C,D,D,A,B,E,C,D,A,E,A,C,B,B,A,A,B,D,C,C,D,C,A,A,A,A,A,E,C,C,B,D,D
39402658151,"1,04301E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401675874,"1,04602E+11",Presente,E,A,D,C,B,B,C,A,D,C,D,E,C,B,C,A,B,E,D,B,E,B,E,E,A,D,B,D,C,C,E,A,D,C,E,C,C,B,D,E,A,B,A,D,E,C,A,A,B,D,A,A,B,C,B,E,B,D,E,D,B,A,C,E,E,B,A,B,B,E
39401659745,"1,05004E+11",Presente,E,A,A,B,C,A,B,A,E,A,D,E,D,B,C,A,B,E,B,A,A,D,D,E,A,E,C,C,B,E,A,B,C,A,D,B,A,B,B,D,D,B,A,D,E,A,C,C,E,A,B,B,A,A,B,C,B,E,E,A,D,A,D,B,E,C,C,A,A,C
39401635107,"1,013E+11",Presente,E,D,D,D,D,D,D,D,D,D,D,E,C,D,A,D,B,D,B,D,D,D,C,B,A,D,E,C,D,C,B,A,B,C,D,A,A,C,D,D,D,D,B,C,B,E,D,D,D,B,E,A,D,A,D,A,A,D,D,A,D,A,D,A,E,D,E,C,D,D
39401647558,"1,01703E+11",Presente,E,A,C,E,C,B,C,A,C,C,B,D,C,B,B,D,B,E,B,A,B,A,B,E,A,D,A,C,B,C,B,A,D,*,D,A,A,A,D,C,A,E,C,C,B,A,D,E,B,B,A,E,A,D,E,C,A,E,C,A,D,A,D,A,E,C,A,A,B,C
39401641526,"1,04103E+11",Presente,E,A,C,B,A,B,C,D,E,A,B,E,C,E,B,E,B,D,A,B,B,B,E,E,A,C,D,C,B,D,B,C,E,C,D,A,A,B,E,A,B,E,A,B,B,C,D,C,C,E,C,E,B,A,E,C,A,D,C,A,C,A,B,A,E,C,A,D,B,D
39401672828,"1,054E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401662957,"1,002E+11",Presente,C,B,E,B,D,A,C,E,D,A,B,E,D,B,A,E,C,A,B,D,A,B,C,B,C,D,A,C,E,E,B,D,C,E,D,E,B,A,C,B,A,E,A,C,B,D,E,C,A,C,C,A,C,A,B,E,C,A,D,D,C,A,A,C,E,C,A,B,A,D
39402668205,"1,00601E+11",Presente,E,A,C,E,E,A,B,E,C,C,D,E,C,A,B,D,B,D,B,D,E,B,E,E,A,D,B,C,E,C,B,B,E,C,C,A,A,A,D,B,E,C,D,C,E,C,D,C,B,D,A,B,A,A,E,C,C,D,E,A,D,A,A,A,C,C,A,D,B,D
39401657973,"1,03705E+11",Presente,E,A,B,C,C,B,C,B,A,B,A,E,D,E,D,B,B,A,B,B,E,A,A,E,A,D,A,C,B,D,B,A,A,C,E,A,A,E,D,E,B,B,E,C,B,C,C,E,A,B,B,B,A,C,B,C,E,D,B,E,D,A,D,A,E,C,A,C,B,C
39401672089,"1,05102E+11",Presente,B,A,C,A,C,B,D,D,E,C,E,E,B,A,C,B,A,A,B,C,B,A,E,E,A,C,B,B,E,A,B,B,B,D,D,D,C,C,D,A,C,E,A,C,C,E,D,D,B,D,E,A,D,A,B,C,B,C,A,A,A,E,C,C,E,D,A,D,D,D
39401675097,"1,01504E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401648206,"1,02701E+11",Presente,E,C,C,C,B,B,C,C,C,B,D,E,C,C,D,E,E,A,A,D,E,B,B,E,A,D,A,A,E,C,B,C,C,C,C,D,C,A,E,B,C,E,E,C,E,C,C,D,B,C,B,B,A,A,A,C,C,D,D,A,E,A,A,A,A,C,C,B,C,D
39401685166,"1,02005E+11",Presente,E,B,B,D,B,B,B,D,C,B,E,E,C,A,B,C,A,D,B,C,E,B,B,E,A,E,B,E,C,A,A,A,B,B,A,A,A,C,D,C,B,B,D,B,B,A,B,E,A,B,A,A,A,A,B,C,B,A,C,A,C,A,A,A,E,C,A,B,B,D
39401665617,"1,022E+11",Presente,C,B,E,C,C,B,C,D,D,C,D,E,D,D,C,B,E,D,A,C,A,B,B,E,A,E,E,C,E,C,B,B,B,E,D,D,B,B,E,A,A,B,D,A,B,D,B,D,D,C,D,C,D,A,B,A,E,D,E,D,D,D,E,C,E,C,E,E,D,D
39401639895,"1,00902E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401652340,"1,02005E+11",Presente,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,B,C,B,A,E,E,A,D,A,C,E,C,B,B,C,E,C,E,E,C,E,C,E,E,E,B,B,C,B,D,E,B,D,D,A,D,C,E,B,C,E,A,E,A,C,A,E,C,C,B,B,D
39401661676,"1,05004E+11",Presente,E,C,C,B,D,A,D,D,E,A,E,E,D,B,A,D,B,C,A,A,E,A,E,E,A,D,D,A,E,A,B,E,D,E,B,A,B,A,D,A,E,E,B,C,A,E,B,E,B,B,D,A,C,A,D,A,B,E,C,A,D,A,B,E,E,E,C,E,A,A
39402684026,"1,013E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401661360,"1,01504E+11",Presente,E,A,B,E,D,B,C,D,E,A,D,B,D,B,B,A,B,E,B,B,B,C,C,B,B,C,A,C,D,A,B,A,B,C,E,A,A,B,D,D,D,C,B,A,B,B,D,D,B,B,E,A,E,A,E,B,E,B,C,D,D,A,C,A,D,C,A,E,B,D
39401658430,"1,03801E+11",Presente,E,D,D,D,D,D,D,B,E,C,D,E,C,A,A,D,B,C,B,C,B,A,E,E,A,D,B,C,C,C,A,A,B,A,C,A,A,B,A,B,B,E,E,E,E,E,D,E,E,C,E,B,A,A,D,A,D,A,C,E,C,A,C,A,C,C,C,C,B,D
39401669881,"1,04802E+11",Presente,E,A,A,E,D,A,C,D,D,C,C,E,D,B,E,D,B,E,B,B,B,A,C,B,A,B,A,C,E,B,B,A,B,C,E,A,A,A,D,C,B,E,D,D,B,C,E,A,B,B,E,D,C,D,B,C,A,C,E,D,D,A,C,A,D,C,A,C,B,A
