,NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
3095,39401671165,"1,032E+11",Presente,C,A,B,C,C,B,C,D,E,D,C,A,C,D,C,B,D,D,B,B,D,B,E,E,A,C,C,A,D,C,A,C,B,C,D,B,D,C,D,B,D,E,E,B,C,D,E,E,E,C,C,E,C,A,E,A,E,D,E,A,D,D,A,C,D,D,C,D,C,D
3096,39401642900,"1,01801E+11",Presente,E,C,C,C,B,C,C,C,C,C,C,E,C,C,C,A,C,E,C,C,B,B,C,B,A,B,D,C,B,E,D,A,A,C,C,A,A,E,E,C,E,E,A,B,D,C,E,A,A,A,B,D,E,C,E,A,E,E,D,A,D,E,A,A,D,B,A,A,B,D
3098,39401641400,"1,04E+11",Presente,E,B,B,C,A,A,B,B,B,B,B,E,C,E,B,D,B,E,B,B,A,B,A,B,A,C,B,C,B,C,B,D,B,B,A,A,A,B,D,A,E,E,B,D,B,C,B,D,B,B,C,B,A,A,C,C,E,D,E,D,A,A,A,D,D,B,A,B,B,D
3099,39401670318,"1,04905E+11",Presente,A,E,B,D,B,C,B,D,E,C,D,E,D,E,B,D,B,E,B,D,A,D,A,B,A,E,B,E,A,C,B,D,B,A,D,B,C,C,E,C,A,A,D,E,E,D,A,A,D,D,E,E,A,C,B,C,E,D,E,C,A,A,A,B,E,C,C,B,B,A
3100,39401655574,"1,04E+11",Presente,D,B,B,C,E,C,D,B,C,E,A,E,A,E,C,D,B,A,B,C,A,E,D,B,B,A,D,C,E,E,B,D,C,B,D,D,A,B,E,C,A,D,D,B,*,C,B,D,B,E,C,B,D,D,D,A,B,E,C,D,D,A,B,A,A,C,E,C,A,C
3101,39401666987,"1,013E+11",Presente,E,A,C,D,A,B,D,C,E,C,B,E,C,A,D,D,B,E,B,E,E,A,B,E,A,E,A,C,C,C,B,D,E,D,E,A,D,B,C,E,B,C,E,C,B,A,D,A,C,D,B,A,C,B,B,C,B,A,D,C,D,A,D,A,E,C,E,E,A,C
3102,39401672092,"1,05003E+11",Presente,C,B,D,B,E,B,D,E,A,D,A,B,B,B,D,D,B,A,D,C,B,A,E,E,A,D,E,C,B,D,B,C,D,D,A,B,A,B,D,E,E,C,A,E,A,C,A,E,B,B,D,B,D,A,D,A,D,C,C,A,E,A,E,A,E,C,A,E,B,D
3103,39401683383,"1,008E+11",Presente,E,D,C,C,E,B,C,E,B,C,D,E,D,B,E,E,B,D,B,E,A,B,D,A,A,D,E,C,E,D,A,E,D,C,D,A,A,A,E,B,B,E,D,C,B,A,B,E,B,A,C,B,C,A,D,E,B,A,C,A,D,A,E,A,E,C,B,B,A,D
3106,39401652331,"1,01702E+11",Presente,E,A,B,E,C,A,C,A,E,B,A,E,D,E,A,D,B,E,B,E,B,B,E,B,A,D,D,C,D,C,B,A,B,E,D,A,A,C,D,C,B,B,D,C,D,C,E,E,B,E,B,A,D,A,E,A,E,C,E,A,C,A,A,E,E,C,C,C,B,D
3107,39401671138,"1,01001E+11",Presente,E,C,A,B,A,A,C,D,B,C,D,E,D,B,D,C,A,E,D,B,B,C,D,B,A,A,D,C,E,B,B,D,A,C,C,E,A,B,E,A,C,B,E,D,D,B,C,A,D,B,C,C,D,A,E,A,D,B,E,C,B,A,D,A,D,C,B,B,D,E
3109,39401673438,"1,00401E+11",Presente,E,A,C,C,D,B,B,D,E,D,A,E,C,D,A,E,B,A,B,E,B,D,B,B,A,D,E,A,E,A,B,A,B,A,A,A,A,C,D,E,B,B,B,E,B,C,D,B,A,B,B,D,A,A,E,C,B,D,C,A,C,A,C,A,D,C,A,C,B,C
3110,39401667439,"1,01503E+11",Presente,E,A,C,D,D,B,C,D,E,B,A,E,D,D,D,B,A,E,B,C,B,A,E,E,A,D,B,C,A,C,B,A,D,D,E,A,A,A,D,E,B,C,C,C,E,C,C,E,D,C,E,A,C,A,*,C,E,D,E,A,D,E,A,E,D,D,C,D,D,D
3111,39401645360,"1,01702E+11",Presente,E,D,C,C,B,A,C,B,A,D,A,E,D,B,D,E,B,E,B,B,A,D,E,E,A,D,B,C,D,B,B,A,E,C,A,A,A,B,D,E,A,C,A,D,B,A,D,E,B,D,B,D,A,B,D,A,D,D,D,D,D,E,B,A,E,C,A,C,B,D
3113,39401653249,"1,03801E+11",Presente,E,A,C,D,D,B,C,E,C,B,A,E,D,A,B,D,*,D,B,B,E,B,E,E,A,D,D,C,C,D,B,C,D,E,C,A,A,C,D,C,A,E,B,D,B,A,A,C,E,C,D,A,A,A,E,C,B,D,D,A,C,A,C,A,E,C,C,D,B,C
3115,39401670355,"1,012E+11",Presente,B,C,A,D,E,B,C,A,D,E,D,E,C,D,B,A,C,E,A,B,E,B,A,E,A,B,C,C,D,E,B,D,C,A,D,C,E,A,B,D,B,E,A,B,E,D,A,C,E,C,E,B,D,A,C,C,B,D,A,D,B,A,C,D,E,B,E,C,E,A
3116,39401656683,"1,02004E+11",Presente,E,B,B,D,A,B,C,E,E,C,C,E,D,B,A,E,D,E,B,A,E,B,A,E,A,D,E,B,A,A,B,D,B,E,A,B,A,B,E,C,A,A,B,C,A,A,A,E,A,D,A,B,A,B,D,E,A,C,E,A,D,A,A,C,E,C,A,C,B,A
3117,39401660612,"1,01801E+11",Presente,B,A,A,C,D,B,A,B,E,C,E,E,C,D,B,D,D,D,B,C,E,B,B,B,A,B,E,C,E,C,B,A,B,E,C,A,A,C,D,B,E,B,A,B,C,C,B,C,B,B,C,B,A,A,B,C,A,D,C,D,A,A,C,A,C,C,E,B,D,D
3118,39401666277,"1,05003E+11",Presente,E,A,C,B,C,A,C,C,D,C,A,E,D,A,D,D,B,E,B,A,B,E,A,E,A,D,A,E,A,C,B,C,B,A,D,A,A,C,D,E,A,C,A,C,E,E,C,E,B,D,C,A,C,D,B,E,C,D,B,A,B,A,*,E,D,C,A,C,C,A
3119,39401683750,"1,00401E+11",Presente,E,D,D,C,C,D,B,A,D,A,B,E,B,A,E,C,A,E,A,C,A,B,A,E,A,A,C,A,B,C,B,A,D,D,B,C,C,B,C,C,A,C,B,C,A,E,D,E,B,B,B,D,C,A,D,C,A,D,A,A,C,A,D,A,E,B,A,A,E,B
3120,39401664985,"1,01702E+11",Presente,E,A,D,D,C,B,B,E,E,C,A,E,C,D,B,B,E,D,B,D,A,C,A,B,A,D,B,C,D,E,B,D,B,E,C,A,C,C,E,D,E,C,D,A,C,C,C,D,C,D,E,D,D,A,D,A,E,D,E,A,C,A,B,A,E,C,C,C,B,D
3122,39401652620,"1,024E+11",Presente,E,A,C,C,A,A,D,C,B,C,B,E,E,B,B,C,C,E,B,D,A,B,E,E,A,D,A,A,D,C,B,A,D,C,B,D,A,A,D,C,A,E,A,C,C,C,B,A,C,B,C,A,A,A,B,A,B,D,A,A,A,A,C,A,E,C,C,B,B,D
3123,39401682843,"1,003E+11",Presente,E,A,C,B,C,A,C,B,C,C,A,A,C,C,C,D,B,E,B,B,A,C,E,E,A,A,B,C,C,C,B,A,D,C,E,A,A,C,D,E,B,B,D,D,D,D,C,D,C,D,D,E,A,A,B,E,D,E,C,D,D,B,C,A,E,C,B,E,A,C
3124,39401635602,"1,00601E+11",Presente,E,A,D,C,B,A,D,B,A,B,E,E,E,B,B,B,B,E,B,D,A,B,D,B,A,D,A,C,A,E,A,A,D,C,E,A,A,B,D,C,D,E,E,E,E,E,E,D,C,E,D,A,E,A,B,E,E,E,E,A,B,A,C,A,A,C,C,D,B,D
3125,39401635563,"1,025E+11",Presente,E,A,E,B,C,C,C,D,C,C,E,E,C,D,A,D,D,E,B,C,B,B,E,E,A,D,C,C,D,C,B,C,D,E,D,A,D,B,D,C,A,B,A,B,D,D,C,E,A,B,A,B,A,A,B,C,B,D,A,A,C,A,E,E,D,B,A,C,B,A
3126,39401652329,"1,01503E+11",Presente,E,A,C,C,B,A,C,D,D,C,B,E,C,D,C,E,A,D,B,B,B,A,E,E,A,D,E,C,B,E,A,A,D,D,E,A,A,E,D,E,D,B,E,B,D,B,C,B,A,B,E,D,D,B,A,B,A,E,C,A,D,A,C,A,D,C,A,C,B,D
3127,39401682217,"1,01503E+11",Presente,E,A,B,D,D,A,C,E,E,C,D,E,C,A,D,D,B,D,B,E,E,A,E,E,A,D,E,C,B,C,B,A,B,C,D,A,C,B,D,B,B,B,B,C,E,C,A,E,B,B,C,A,C,A,D,C,D,D,E,C,D,A,C,B,E,C,A,C,B,C
3128,39401665946,"1,02901E+11",Presente,C,C,D,B,C,A,C,C,C,B,B,E,B,C,B,D,B,A,B,B,E,A,E,E,A,A,D,C,A,C,A,A,E,C,C,A,A,D,D,A,D,E,D,A,B,E,B,D,C,C,E,D,C,A,D,A,A,C,E,A,D,E,C,E,D,C,C,C,A,D
3129,39401647883,"1,01503E+11",Presente,E,A,C,B,A,A,B,C,E,C,A,E,D,D,D,D,E,E,B,B,A,D,E,E,A,D,E,C,D,A,B,C,B,B,A,A,A,B,D,C,A,B,A,D,B,C,C,C,B,D,C,A,A,A,E,B,E,D,C,A,A,A,C,A,E,C,A,C,A,A
3130,39401674638,"1,01503E+11",Presente,E,B,C,D,B,C,C,E,A,C,D,E,C,A,A,B,E,A,B,D,E,B,E,E,A,D,D,C,C,C,A,C,D,D,E,A,A,B,D,E,A,B,A,D,B,A,C,E,C,D,E,A,D,B,C,C,B,D,E,A,B,E,C,A,E,C,B,C,A,C
3132,39401682296,"1,04802E+11",Presente,B,B,D,E,A,A,C,B,C,C,C,E,D,E,C,D,E,D,E,D,A,B,C,B,A,D,B,C,D,C,B,A,E,C,B,A,A,C,D,B,E,B,D,D,E,E,A,E,A,C,E,A,C,A,C,E,D,B,C,A,A,B,C,C,E,C,A,D,B,D
3133,39401640434,"1,01001E+11",Presente,E,A,D,B,E,B,C,B,A,C,E,E,D,B,D,D,B,E,B,D,B,B,D,B,B,C,A,C,A,C,B,C,B,E,C,B,A,A,D,E,A,B,D,E,D,E,C,E,B,D,C,A,A,A,B,C,B,C,C,A,D,A,C,A,D,B,A,B,B,D
3134,39401684607,"1,04102E+11",Presente,D,A,E,B,A,A,C,B,E,C,D,E,D,D,B,D,E,E,B,B,E,B,C,B,B,D,A,C,B,C,B,A,E,C,E,A,A,A,D,C,A,C,D,E,B,C,B,D,B,D,C,A,B,B,C,C,A,B,C,A,D,E,A,A,E,C,C,A,B,D
3135,39401647784,"1,05102E+11",Presente,E,A,E,D,A,A,C,A,B,C,D,E,D,E,C,B,B,E,B,D,B,A,D,B,A,D,D,C,A,C,B,C,D,C,E,B,D,C,E,A,A,B,E,C,B,E,A,E,A,D,E,B,A,C,B,E,D,D,D,E,D,A,B,A,D,E,A,D,E,A
3136,39401643687,"1,02802E+11",Presente,C,B,C,C,A,D,A,E,B,B,C,D,D,D,C,D,C,A,D,B,A,C,E,E,C,C,B,E,D,C,B,C,B,E,A,E,B,A,D,E,E,A,E,B,D,D,A,C,D,C,C,D,D,C,A,C,D,D,D,A,D,A,E,B,D,C,E,C,A,A
3137,39401671433,"1,02004E+11",Presente,E,A,C,B,C,B,C,B,E,C,D,E,D,B,C,C,C,A,B,E,E,B,B,A,E,D,B,C,C,D,B,C,B,B,C,E,A,C,D,B,A,C,C,E,A,E,A,D,C,D,B,D,E,C,D,A,C,D,E,E,D,B,A,E,D,C,B,A,C,A
3138,39401659775,"1,01503E+11",Presente,B,A,C,D,D,B,D,E,D,A,C,E,D,C,A,A,A,C,A,D,C,B,D,C,A,E,A,A,E,E,E,E,A,E,D,C,E,E,B,B,D,E,B,D,E,E,A,D,E,B,A,E,D,A,E,C,D,E,E,E,A,E,E,D,E,D,B,C,C,C
3141,39401670217,"1,03801E+11",Presente,E,A,D,D,C,A,C,E,E,C,E,E,D,B,C,D,B,D,B,B,E,A,E,E,A,A,D,E,C,B,B,A,A,E,B,A,A,A,D,C,A,C,C,B,A,C,D,C,B,B,B,E,D,A,B,C,D,D,C,A,A,A,E,A,E,B,A,D,B,D
3142,39401642224,"1,01801E+11",Presente,E,A,E,D,A,A,C,A,E,C,A,E,E,C,A,D,B,E,B,B,A,B,B,E,A,D,D,C,D,C,B,A,B,C,E,A,A,A,D,C,E,B,A,C,E,A,B,C,B,B,D,B,C,A,E,D,E,D,E,D,C,A,A,A,E,C,A,A,B,C
3143,39401670744,"1,05003E+11",Presente,E,C,B,D,E,D,A,C,E,B,D,E,D,B,B,C,C,A,B,E,A,E,A,E,A,C,D,D,C,B,B,D,E,C,E,A,D,E,E,C,A,B,E,B,E,B,E,E,D,E,B,E,C,A,A,E,A,D,E,E,D,E,A,A,E,C,A,C,B,C
3144,39401635765,"1,03704E+11",Presente,B,A,C,E,C,A,B,D,E,C,A,E,C,E,B,A,D,A,D,E,A,B,D,B,A,B,B,B,C,E,B,A,D,C,C,C,C,C,E,C,B,C,D,B,E,E,A,A,D,B,D,B,E,A,B,C,D,C,A,B,D,E,A,A,D,C,B,E,C,C
3147,39401683645,"1,022E+11",Presente,C,C,C,E,B,B,C,C,C,C,B,E,C,C,B,E,E,C,E,A,E,B,B,E,A,D,A,C,E,E,B,C,B,C,C,A,B,A,C,C,C,B,C,C,A,E,C,C,C,A,C,A,C,C,E,D,D,C,E,E,C,A,C,A,E,C,A,C,A,C
3148,39401659704,"1,03704E+11",Presente,E,A,A,A,A,B,E,A,A,A,E,A,D,A,A,E,A,D,E,A,E,B,B,E,A,A,A,C,A,A,B,C,B,A,A,A,A,B,D,A,A,A,A,C,A,C,A,E,A,A,A,D,D,D,A,C,A,A,C,A,D,D,A,A,E,A,A,E,B,D
3150,39401672735,"1,05003E+11",Presente,E,A,C,D,D,B,C,B,E,D,E,E,D,C,C,B,B,D,A,A,B,C,B,E,A,E,*,D,D,C,B,D,B,E,D,A,D,B,D,C,B,A,E,B,C,C,E,E,D,B,E,B,C,A,C,C,B,D,C,A,E,A,A,B,B,C,A,C,B,D
3151,39401636116,"1,00902E+11",Presente,E,A,C,E,A,A,B,E,A,C,A,E,B,B,D,B,B,E,B,B,B,B,A,E,A,D,E,C,B,C,D,A,E,E,D,A,A,A,E,E,A,E,B,E,D,C,B,D,C,E,B,B,A,B,D,E,B,A,E,A,D,A,A,A,E,C,A,D,B,D
3152,39401639642,"1,00902E+11",Presente,B,D,D,D,D,D,D,D,D,D,D,E,A,D,A,D,E,A,B,D,A,B,A,B,A,D,C,C,E,B,B,D,D,D,D,D,A,E,D,D,D,D,D,D,D,D,D,D,E,B,E,E,D,A,B,C,D,D,D,D,B,A,D,A,E,D,D,D,D,E
3153,39401656269,"1,003E+11",Presente,A,A,D,C,A,A,C,B,E,C,E,E,A,C,D,C,B,A,B,B,E,D,A,A,A,D,A,C,E,D,A,D,B,C,B,A,A,A,D,B,A,B,A,A,E,D,E,C,A,C,E,A,B,C,B,E,B,D,A,C,C,D,D,A,D,B,C,B,C,A
3154,39401662014,"1,01503E+11",Presente,E,A,D,D,D,D,D,D,D,D,D,E,D,D,D,E,D,D,D,D,D,D,D,*,B,D,D,C,E,D,*,D,B,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,B,D,A,D,D,D,C,D,D,D,D,D,A,D,A,E,D,A,D,D,D
3155,39401653643,"1,03704E+11",Presente,B,D,C,D,B,D,C,A,E,C,E,A,D,E,C,B,E,A,D,C,E,B,E,A,C,E,B,C,D,C,B,E,D,C,E,A,D,B,C,B,D,E,D,D,C,E,B,D,B,D,C,E,D,C,E,C,D,E,E,E,B,D,C,A,D,C,C,E,B,C
3157,39401643917,"1,02004E+11",Presente,C,A,C,B,E,B,A,D,E,B,C,E,B,D,C,C,B,A,B,D,A,B,E,E,A,A,B,C,E,A,B,E,B,D,D,A,C,C,D,E,C,D,B,A,E,E,A,E,B,D,B,D,D,A,B,E,A,B,D,C,A,A,C,A,D,C,A,D,A,D
3158,39401659529,"1,04905E+11",Presente,E,C,D,C,A,B,E,B,E,A,D,E,C,A,B,E,E,E,A,E,A,E,B,D,B,D,D,E,E,E,B,C,C,C,A,E,C,B,E,B,E,C,E,A,E,E,D,B,C,D,A,B,C,A,B,C,C,C,A,A,E,B,B,A,E,B,B,B,B,C
3159,39401664303,"1,04301E+11",Presente,E,C,C,A,B,A,B,C,C,C,D,E,D,D,B,D,B,E,B,D,A,C,A,E,A,D,B,C,D,C,B,D,E,C,A,C,A,B,D,C,A,B,D,D,B,C,E,C,A,C,E,A,E,A,D,C,A,B,D,D,A,A,C,A,D,C,A,B,C,D
3160,39401673392,"1,05003E+11",Presente,A,B,C,D,E,A,D,A,A,B,A,E,D,B,B,D,E,E,B,A,B,A,D,E,A,A,A,C,D,D,B,C,E,E,E,A,A,A,D,C,B,B,A,C,A,E,E,E,B,C,E,B,B,A,B,D,D,A,E,A,A,A,C,A,D,C,A,B,B,E
3161,39402662337,"1,00503E+11",Presente,E,A,E,E,C,A,A,A,B,C,D,E,B,B,B,B,C,E,B,A,D,C,C,B,A,E,D,C,E,E,B,E,C,E,B,A,A,B,E,E,A,E,D,C,B,B,A,C,D,C,C,D,A,A,D,C,D,A,C,C,D,A,E,A,D,B,C,A,D,D
3162,39401642025,"1,03704E+11",Presente,E,A,D,C,B,C,D,A,B,C,B,E,E,D,B,E,A,A,B,C,B,A,B,E,A,D,D,C,B,E,B,A,B,C,D,B,A,C,E,D,E,D,D,C,B,C,A,B,D,B,E,B,C,A,E,C,A,E,E,C,D,A,B,E,E,C,D,C,B,D
3163,39401640120,"1,05003E+11",Presente,E,B,E,B,B,D,A,C,E,C,E,E,D,E,B,B,E,E,D,A,B,B,D,A,B,E,C,D,C,D,B,D,D,A,E,A,D,C,E,C,E,C,C,D,E,E,E,C,A,D,D,A,D,A,A,B,C,E,A,C,E,E,E,C,E,A,C,D,D,E
3165,39401651186,"1,022E+11",Presente,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,E,*,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,*,E,E,E,E,E,E,E,E,E,E,E
3167,39401640139,"1,05302E+11",Presente,A,A,B,B,A,A,C,B,C,C,D,E,C,E,E,D,C,D,B,B,B,A,B,A,A,C,C,A,D,C,B,A,D,B,E,A,A,C,D,E,D,B,A,D,B,C,E,E,E,B,C,C,A,E,C,A,D,C,C,A,D,A,C,B,E,C,B,B,B,D
3169,39401644964,"1,04301E+11",Presente,E,A,B,C,D,C,C,B,D,A,E,E,D,A,A,E,D,C,D,C,E,B,D,E,A,C,C,A,D,C,A,C,A,C,D,C,D,B,E,A,E,E,B,C,E,D,C,E,C,C,D,C,B,A,B,C,D,A,C,E,D,B,C,B,E,C,A,D,A,C
3170,39401672297,"1,03704E+11",Presente,A,A,D,C,A,B,B,D,E,B,C,E,D,C,D,A,B,D,B,E,A,C,E,E,A,D,B,C,D,A,B,D,B,C,A,A,A,A,E,C,A,B,E,C,E,C,B,C,D,D,E,B,A,A,D,C,B,D,A,A,C,D,A,A,E,C,A,E,B,C
3171,39401651624,"1,05302E+11",Presente,E,A,E,E,E,A,C,E,E,C,E,E,C,A,D,D,B,E,B,B,B,A,C,B,A,D,E,C,D,E,B,C,B,E,A,A,A,C,E,E,D,C,A,E,C,C,A,B,D,D,C,A,A,A,D,A,A,E,C,D,D,E,C,A,E,C,C,A,B,A
3172,39401664695,"1,01401E+11",Presente,E,B,D,A,C,C,B,E,D,A,D,E,E,A,B,E,A,D,A,C,A,D,D,B,B,A,A,C,A,A,A,E,B,C,A,D,A,B,E,C,E,C,E,D,A,A,D,E,C,D,E,A,D,D,E,C,C,E,A,B,D,A,A,C,E,E,B,A,D,C
3173,39401647573,"1,00902E+11",Presente,E,A,A,B,A,A,B,A,A,C,B,E,C,D,A,D,B,A,B,B,B,A,A,B,A,D,E,C,B,D,B,C,D,C,E,A,A,A,D,B,D,B,E,C,B,C,D,B,D,B,E,A,A,A,B,E,C,D,B,D,A,A,C,A,A,C,D,E,B,D
3174,39401664875,"1,00401E+11",Presente,B,C,C,D,C,B,B,D,D,B,A,E,D,A,A,D,C,D,B,C,A,B,B,E,A,E,C,C,A,C,B,A,C,E,D,E,E,A,D,D,D,A,A,C,A,E,C,D,B,D,C,C,D,A,D,C,A,C,E,D,D,A,D,C,C,C,D,A,A,D
3175,39401673465,"1,04301E+11",Presente,E,B,C,D,C,B,A,D,B,C,B,E,B,D,B,B,D,C,C,E,A,B,B,E,A,D,C,A,E,C,B,D,A,E,C,A,A,B,D,C,A,C,B,D,C,A,C,D,E,B,D,E,D,C,D,C,E,A,A,E,E,A,B,C,E,B,D,B,E,C
3176,39401669910,"1,01702E+11",Presente,E,A,E,E,A,B,B,E,C,B,D,E,D,A,C,B,A,E,B,C,E,B,B,E,A,D,D,C,B,E,B,A,B,C,E,A,A,C,D,D,A,B,A,E,D,A,C,A,C,E,C,B,A,A,D,E,D,E,E,A,D,A,E,A,E,C,A,E,B,C
3177,39401641575,"1,00902E+11",Presente,E,C,D,B,D,A,A,E,C,B,E,E,C,B,D,C,B,A,D,C,E,B,C,B,A,D,A,C,E,D,B,A,D,C,B,B,A,D,D,B,E,C,D,B,E,D,D,C,A,B,E,A,A,A,D,C,E,D,E,C,C,A,A,A,E,B,A,E,B,A
3178,39401643949,"1,034E+11",Presente,E,A,D,A,A,B,B,D,C,C,C,E,D,E,C,D,B,E,B,D,A,A,B,E,A,A,D,C,C,C,B,A,B,C,D,A,A,E,D,E,A,B,A,C,E,B,C,A,B,C,D,C,A,A,B,C,D,D,C,B,D,A,C,A,D,C,E,C,B,A
3179,39401652892,"1,02004E+11",Presente,A,A,D,C,B,C,C,D,C,C,B,E,D,C,B,A,A,E,B,D,A,A,E,E,A,D,A,C,C,D,B,D,D,E,A,A,A,B,E,D,B,E,A,D,B,C,D,E,E,B,A,A,C,C,D,E,C,D,B,E,D,E,C,C,D,C,C,E,A,D
3180,39401647437,"1,05302E+11",Presente,E,A,D,E,B,A,B,E,C,C,D,E,E,A,B,D,D,A,D,B,B,A,C,B,A,D,D,C,C,C,B,E,D,C,A,C,A,C,E,D,D,C,B,C,E,E,A,D,C,B,E,D,E,A,C,A,E,D,C,D,E,E,E,E,A,E,E,E,E,C
3181,39401672761,"1,052E+11",Presente,E,D,D,D,D,D,D,D,C,D,C,E,D,D,A,D,D,D,B,D,E,C,D,B,A,C,D,C,D,E,B,A,D,D,D,D,A,A,D,D,D,D,D,D,B,D,D,A,D,D,D,D,D,D,D,D,D,D,C,B,D,D,D,A,D,D,D,D,D,D
3182,39401671250,"1,01101E+11",Presente,C,A,B,C,A,A,C,E,C,C,C,E,D,B,B,C,E,E,A,D,B,C,B,E,A,D,D,C,C,C,B,A,C,C,C,A,A,B,D,C,E,A,C,D,A,D,C,C,C,C,C,B,D,A,B,B,B,B,E,D,D,A,A,A,E,C,D,C,D,D
3183,39401684438,"1,04102E+11",Presente,A,A,D,C,B,C,D,B,B,A,D,A,D,E,A,C,B,C,B,A,E,C,E,E,E,D,D,A,C,B,B,A,B,D,E,B,A,A,D,B,C,E,A,C,D,C,B,E,D,C,B,D,E,A,B,A,D,B,E,D,E,E,A,E,E,D,A,D,B,D
3184,39401641051,"1,00503E+11",Presente,E,B,E,C,C,C,C,A,D,C,D,E,A,D,B,B,E,A,D,E,E,B,A,B,A,C,B,A,E,D,C,D,C,E,E,D,B,A,E,B,A,B,B,C,C,B,E,D,B,B,C,D,D,A,B,D,A,E,D,C,E,A,E,B,E,A,C,E,B,B
3187,39401684040,"1,01801E+11",Presente,A,A,C,E,D,D,B,E,D,B,A,E,A,E,D,C,C,E,B,C,A,B,E,E,A,C,B,C,C,E,B,D,A,B,B,B,A,A,E,A,C,C,D,B,A,E,C,A,B,D,D,C,A,A,D,C,B,D,C,A,D,A,E,A,D,C,A,D,C,C
3189,39401683161,"1,05302E+11",Presente,E,A,C,D,B,A,B,C,E,D,A,E,D,E,D,D,B,E,B,B,A,A,E,E,A,C,C,C,C,D,B,D,E,C,E,A,A,B,D,B,A,B,D,D,E,D,A,E,D,D,B,A,A,E,D,C,D,A,E,D,D,A,C,A,E,C,B,C,A,D
3190,39401640748,"1,02901E+11",Presente,C,A,B,E,C,C,C,B,A,C,E,E,E,A,E,D,E,D,C,D,B,A,A,E,A,D,B,C,E,A,B,D,D,C,E,A,A,B,D,E,A,E,C,C,A,C,C,D,D,B,C,A,D,A,D,D,D,D,E,C,E,A,A,A,C,C,A,E,B,D
3191,39401674190,"1,01101E+11",Presente,E,A,B,D,C,D,E,B,B,A,A,E,B,C,C,C,A,A,A,D,A,B,B,E,A,E,D,A,E,A,B,A,D,C,A,B,A,B,D,A,E,C,A,C,E,B,A,D,E,A,C,B,C,A,D,C,C,D,E,D,C,A,A,B,D,B,A,C,A,C
3192,39401649969,"1,00503E+11",Presente,B,A,B,D,C,D,C,B,A,E,C,E,B,D,A,B,B,D,E,A,E,C,A,C,A,B,C,C,D,C,B,D,E,C,C,C,A,D,B,A,E,E,B,B,E,B,D,D,B,C,D,A,B,A,B,A,E,E,E,D,B,A,C,A,E,C,A,E,E,D
3193,39401683389,"1,04102E+11",Presente,E,A,C,E,E,B,C,E,C,C,A,E,D,A,A,D,B,B,B,B,E,A,D,B,A,A,A,C,D,D,B,A,B,C,A,A,A,A,D,E,D,A,D,A,A,A,A,E,C,C,C,A,A,A,D,C,D,D,E,C,D,A,D,A,D,C,C,C,B,D
3194,39401656520,"1,05302E+11",Presente,E,D,D,E,A,A,C,B,A,C,E,E,D,D,C,B,B,E,B,B,A,C,B,E,A,E,B,C,B,E,A,A,C,C,E,A,A,B,D,B,A,B,A,D,D,B,B,C,C,D,B,D,C,A,E,C,B,D,E,D,D,A,A,A,D,C,C,B,B,C
3195,39401635838,"1,022E+11",Presente,B,C,B,B,C,D,C,C,B,C,E,B,A,B,C,B,E,A,B,C,E,A,B,B,A,A,D,A,C,E,B,D,C,C,A,C,E,E,C,C,C,D,C,E,C,B,C,E,C,C,C,B,C,C,C,A,D,C,C,E,E,A,C,A,E,C,A,B,A,B
3196,39401635613,"1,036E+11",Presente,B,D,B,D,C,B,D,E,C,C,C,E,D,B,B,A,B,D,A,A,B,A,A,A,A,D,B,A,E,A,B,E,B,C,D,A,A,A,B,E,E,D,D,B,B,D,C,C,A,B,D,A,D,C,B,B,D,E,E,A,C,D,B,A,E,B,B,C,D,D
3197,39401636507,"1,036E+11",Presente,E,A,D,E,C,A,D,E,E,E,A,E,E,C,C,D,C,E,E,B,B,A,A,E,A,B,E,C,C,C,A,B,C,D,E,C,A,B,E,B,A,C,B,C,B,C,A,E,B,A,D,D,B,A,B,C,B,D,B,E,A,A,D,A,E,C,C,B,A,C
3198,39401668043,"1,01702E+11",Presente,E,A,B,E,C,C,D,D,D,A,D,E,C,C,C,A,B,E,E,B,A,C,D,B,B,C,B,D,B,C,B,C,B,E,E,C,C,A,E,C,B,C,B,E,E,B,C,E,A,B,E,D,D,A,D,E,B,C,A,A,D,A,E,A,E,C,C,B,A,C
3199,39401661042,"1,003E+11",Presente,E,A,C,D,B,A,B,D,E,C,A,E,C,B,B,D,B,E,B,B,A,B,E,E,A,D,E,C,D,C,B,A,B,D,C,A,A,C,D,C,A,C,B,C,E,C,A,C,E,B,D,E,D,B,C,E,C,C,E,C,D,E,C,A,E,C,D,A,B,C
