SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,REGIAO
M,PB,sistemas de informação,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25,11.0,14.0,4.0,29.0,nordeste
M,MG,computação aplicada,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,23,12.0,15.0,12.0,39.0,sudeste
M,PR,engenharia de software,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6.0,16.0,3.0,25.0,sul
M,MG,aprendizado de máquina,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,7.0,12.0,6.0,25.0,sudeste
M,MG,inteligência artificial,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,30,20.0,16.0,6.0,42.0,sudeste
M,PR,engenharia de software,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22,8.0,15.0,7.0,30.0,sul
M,RS,inteligência artificial,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24,7.0,14.0,3.0,24.0,sul
M,PI,sistemas de computação,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,25,7.0,17.0,8.0,32.0,nordeste
M,SP,sistemas de computação,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,23,15.0,13.0,8.0,36.0,sudeste
M,SP,computação aplicada,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,20,10.0,17.0,7.0,34.0,sudeste
M,SC,sistemas de computação,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,36,7.0,14.0,6.0,27.0,sul
M,PI,sistemas de computação,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,29,7.0,15.0,8.0,30.0,nordeste
M,MG,inteligência artificial,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,23,10.0,11.0,7.0,28.0,sudeste
M,PR,sistemas de informação,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,36,4.0,15.0,6.0,25.0,sul
M,MG,sistemas de computação,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,23,5.0,8.0,7.0,20.0,sudeste
M,PR,inteligência artificial,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,24,13.0,21.0,7.0,41.0,sul
M,BA,inteligência artificial,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,33,15.0,18.0,4.0,37.0,nordeste
M,SP,sistemas de computação,3.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,35,13.0,14.0,7.0,34.0,sudeste
M,SC,inteligência artificial,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,22,7.0,12.0,4.0,23.0,sul
M,RS,engenharia de software,2.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,12.0,14.0,0.0,26.0,sul
M,GO,engenharia de software,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,20,11.0,17.0,5.0,33.0,centro_oeste
M,SP,sistemas de computação,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,24,9.0,22.0,8.0,39.0,sudeste
M,GO,aprendizado de máquina,3.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,37,17.0,18.0,12.0,47.0,centro_oeste
M,PB,engenharia de software,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,7.0,7.0,4.0,18.0,nordeste
F,PA,inteligência artificial,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,29,5.0,15.0,9.0,29.0,norte
M,PA,engenharia de software,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,22,10.0,14.0,6.0,30.0,norte
M,MA,inteligência artificial,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,7.0,11.0,5.0,23.0,nordeste
F,SP,computação aplicada,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,26,6.0,15.0,5.0,26.0,sudeste
M,ES,inteligência artificial,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,26,13.0,14.0,6.0,33.0,sudeste
M,MG,sistemas de computação,2.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,26,13.0,18.0,9.0,40.0,sudeste
M,SP,inteligência artificial,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,34,9.0,17.0,9.0,35.0,sudeste
M,CE,sistemas de informação,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,25,6.0,16.0,7.0,29.0,nordeste
M,MG,inteligência artificial,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,26,17.0,19.0,9.0,45.0,sudeste
M,SP,sistemas de computação,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36,8.0,10.0,7.0,25.0,sudeste
M,MS,engenharia de software,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,28,5.0,11.0,5.0,21.0,centro_oeste
M,DF,aprendizado de máquina,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,23,14.0,22.0,9.0,45.0,centro_oeste
F,PB,engenharia de software,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,22,7.0,14.0,7.0,28.0,nordeste
F,SP,inteligência artificial,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,22,4.0,10.0,7.0,21.0,sudeste
M,RN,inteligência artificial,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,29,12.0,12.0,5.0,29.0,nordeste
M,SE,inteligência artificial,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,8.0,16.0,4.0,28.0,nordeste
M,RN,sistemas de computação,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,24,11.0,15.0,8.0,34.0,nordeste
F,RN,sistemas de informação,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,29,4.0,8.0,6.0,18.0,nordeste
F,SP,engenharia de software,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,27,15.0,20.0,10.0,45.0,sudeste
F,CE,sistemas de informação,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22,10.0,11.0,6.0,27.0,nordeste
M,MG,banco de dados,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,39,16.0,22.0,11.0,49.0,sudeste
M,MG,otimização,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24,5.0,16.0,5.0,26.0,sudeste
M,PA,inteligência artificial,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,22,13.0,19.0,8.0,40.0,norte
M,MT,redes de computadores,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,29,10.0,10.0,7.0,27.0,centro_oeste
M,PA,inteligência artificial,2.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,25,10.0,13.0,6.0,29.0,norte
M,SC,inteligência artificial,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,22,5.0,13.0,7.0,25.0,sul
M,CE,sistemas de computação,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,29,8.0,10.0,5.0,23.0,nordeste
M,RS,inteligência artificial,3.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,25,10.0,11.0,9.0,30.0,sul
M,MG,redes de computadores,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,27,3.0,12.0,6.0,21.0,sudeste
F,SP,engenharia de software,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,5.0,10.0,4.0,19.0,sudeste
F,SP,otimização,3.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,21,14.0,19.0,7.0,40.0,sudeste
M,MS,engenharia de software,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,7.0,13.0,5.0,25.0,centro_oeste
M,MS,redes de computadores,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,9.0,12.0,4.0,25.0,centro_oeste
M,SP,engenharia de software,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22,9.0,13.0,4.0,26.0,sudeste
M,MS,sistemas embarcados,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,37,6.0,12.0,3.0,21.0,centro_oeste
M,MG,banco de dados,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,29,13.0,18.0,9.0,40.0,sudeste
M,SC,redes de computadores,2.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,23,14.0,18.0,9.0,41.0,sul
M,RS,sistemas de computação,3.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,22,12.0,17.0,7.0,36.0,sul
F,CE,sistemas de computação,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,22,10.0,14.0,6.0,30.0,nordeste
F,MS,sistemas de computação,1.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,22,13.0,16.0,5.0,34.0,centro_oeste
M,MA,sistemas de computação,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,47,8.0,12.0,7.0,27.0,nordeste
M,PR,redes de computadores,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23,5.0,9.0,3.0,17.0,sul
M,DF,sistemas de computação,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,35,4.0,11.0,8.0,23.0,centro_oeste
M,SP,sistemas de computação,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,31,5.0,14.0,9.0,28.0,sudeste
M,PB,redes de computadores,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30,7.0,13.0,6.0,26.0,nordeste
M,SP,sistemas de computação,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29,7.0,10.0,6.0,23.0,sudeste
M,MS,engenharia de software,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,28,9.0,13.0,9.0,31.0,centro_oeste
M,SP,inteligência artificial,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,23,6.0,11.0,5.0,22.0,sudeste
M,GO,engenharia de software,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,21,6.0,8.0,6.0,20.0,centro_oeste
M,CE,sistemas de informação,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,34,9.0,11.0,5.0,25.0,nordeste
M,MG,otimização,2.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,21,13.0,16.0,10.0,39.0,sudeste
M,CE,sistemas de computação,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,32,10.0,5.0,7.0,22.0,nordeste
M,MG,engenharia de software,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,40,10.0,17.0,11.0,38.0,sudeste
M,RN,sistemas de informação,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26,4.0,12.0,3.0,19.0,nordeste
M,SP,engenharia de software,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,5.0,12.0,5.0,22.0,sudeste
M,MG,engenharia de software,2.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,32,11.0,13.0,5.0,29.0,sudeste
M,PR,sistemas de informação,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31,4.0,7.0,7.0,18.0,sul
M,SP,computação aplicada,2.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,21,12.0,18.0,6.0,36.0,sudeste
M,MG,metodologias e técnicas de computação,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,22,8.0,14.0,5.0,27.0,sudeste
M,CE,sistemas de computação,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,26,8.0,16.0,12.0,36.0,nordeste
M,SP,engenharia de software,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,27,12.0,15.0,5.0,32.0,sudeste
M,MG,inteligência artificial,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,35,12.0,20.0,11.0,43.0,sudeste
M,SP,engenharia de software,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,23,7.0,13.0,6.0,26.0,sudeste
M,SC,inteligência artificial,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,30,18.0,20.0,9.0,47.0,sul
M,MG,banco de dados,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,26,14.0,13.0,8.0,35.0,sudeste
M,MG,inteligência artificial,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,23,6.0,13.0,9.0,28.0,sudeste
M,SP,engenharia de software,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32,5.0,11.0,3.0,19.0,sudeste
M,MG,inteligência artificial,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21,8.0,13.0,4.0,25.0,sudeste
M,SP,computação aplicada,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27,8.0,12.0,4.0,24.0,sudeste
M,SP,computação aplicada,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,30,10.0,13.0,8.0,31.0,sudeste
M,RJ,sistemas de computação,2.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,24,14.0,14.0,7.0,35.0,sudeste
M,MS,sistemas embarcados,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,23,9.0,17.0,8.0,34.0,centro_oeste
M,MS,inteligência artificial,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,24,6.0,9.0,6.0,21.0,centro_oeste
M,SP,engenharia de software,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,24,13.0,17.0,5.0,35.0,sudeste
M,RJ,metodologias e técnicas de computação,1.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,38,14.0,13.0,6.0,33.0,sudeste
M,MG,banco de dados,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,26,6.0,14.0,10.0,30.0,sudeste
