SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,linhas_pesquisas,area_concentration,REGIAO
M,MG,inteligência artificial,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,24,14.0,17.0,8.0,39.0,inteligência artificial,computacao,sudeste
M,RS,aplicações computacionais,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,28,8.0,16.0,5.0,29.0,linhas concentradas,informatica,sul
M,ES,sistemas de informação,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,40,4.0,10.0,8.0,22.0,redes de computadores,computacao,sudeste
M,CE,aplicações computacionais,2.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,25,17.0,15.0,8.0,40.0,linhas concentradas,informatica,nordeste
M,MG,sistemas de computação,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,26,13.0,18.0,9.0,40.0,linhas concentradas,informatica,sudeste
M,PA,inteligência artificial,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,23,11.0,17.0,9.0,37.0,inteligência artificial,computacao,norte
M,CE,sistemas de informação,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21,10.0,17.0,7.0,34.0,redes de computadores,computacao,nordeste
M,SC,inteligência artificial,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,30,4.0,13.0,8.0,25.0,inteligência artificial,computacao,sul
M,RN,inteligência artificial,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,25,7.0,14.0,5.0,26.0,inteligência artificial,computacao,nordeste
M,SP,computação aplicada,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,24,8.0,14.0,5.0,27.0,linhas concentradas,informatica,sudeste
M,RJ,metodologias e técnicas de computação,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,26,16.0,20.0,10.0,46.0,redes de computadores,computacao,sudeste
M,SP,sistemas de computação,2.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,25,16.0,18.0,8.0,42.0,linhas concentradas,informatica,sudeste
M,SP,computação aplicada,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,39,9.0,7.0,9.0,25.0,linhas concentradas,informatica,sudeste
M,MG,inteligência artificial,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,25,6.0,11.0,6.0,23.0,inteligência artificial,computacao,sudeste
M,CE,sistemas de computação,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,23,10.0,13.0,5.0,28.0,linhas concentradas,informatica,nordeste
M,SC,inteligência artificial,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,42,7.0,14.0,6.0,27.0,inteligência artificial,computacao,sul
M,RS,aplicações computacionais,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,45,5.0,15.0,6.0,26.0,linhas concentradas,informatica,sul
M,MG,banco de dados,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30,6.0,7.0,5.0,18.0,linhas concentradas,informatica,sudeste
M,RS,aplicações computacionais,2.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,27,14.0,20.0,11.0,45.0,linhas concentradas,informatica,sul
M,RN,inteligência artificial,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29,9.0,14.0,4.0,27.0,inteligência artificial,computacao,nordeste
M,MA,aplicações computacionais,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,22,4.0,14.0,4.0,22.0,linhas concentradas,informatica,nordeste
F,PB,engenharia de software,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,23,10.0,12.0,7.0,29.0,engenharia de software,informatica,nordeste
F,PR,engenharia de software,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,34,6.0,10.0,5.0,21.0,engenharia de software,informatica,sul
F,MT,engenharia de software,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22,4.0,10.0,4.0,18.0,engenharia de software,informatica,centro_oeste
F,RS,aplicações computacionais,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23,10.0,9.0,2.0,21.0,linhas concentradas,informatica,sul
F,SP,aplicações computacionais,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,39,5.0,14.0,6.0,25.0,linhas concentradas,informatica,sudeste
F,SC,engenharia de software,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26,10.0,14.0,3.0,27.0,engenharia de software,informatica,sul
F,MS,engenharia de software,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33,3.0,12.0,3.0,18.0,engenharia de software,informatica,centro_oeste
F,RS,inteligência artificial,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,22,16.0,20.0,10.0,46.0,inteligência artificial,computacao,sul
M,CE,aplicações computacionais,2.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,28,10.0,10.0,7.0,27.0,linhas concentradas,informatica,nordeste
M,MG,aplicações computacionais,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,30,3.0,13.0,9.0,25.0,linhas concentradas,informatica,sudeste
M,PR,visão computacional,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,29,7.0,10.0,8.0,25.0,redes de computadores,computacao,sul
M,PB,aplicações computacionais,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23,6.0,9.0,3.0,18.0,linhas concentradas,informatica,nordeste
M,SP,aplicações computacionais,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21,9.0,12.0,4.0,25.0,linhas concentradas,informatica,sudeste
M,MG,inteligência artificial,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,22,6.0,12.0,10.0,28.0,inteligência artificial,computacao,sudeste
M,SP,aplicações computacionais,1.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,38,17.0,12.0,7.0,36.0,linhas concentradas,informatica,sudeste
M,RJ,aplicações computacionais,2.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,23,13.0,21.0,10.0,44.0,linhas concentradas,informatica,sudeste
M,SC,inteligência artificial,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,26,10.0,15.0,6.0,31.0,inteligência artificial,computacao,sul
M,SP,sistemas de computação,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,20,6.0,14.0,4.0,24.0,linhas concentradas,informatica,sudeste
M,SP,sistemas de computação,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,38,5.0,8.0,7.0,20.0,linhas concentradas,informatica,sudeste
M,SP,computação aplicada,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,20,5.0,12.0,6.0,23.0,linhas concentradas,informatica,sudeste
M,RN,engenharia de software,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,36,6.0,8.0,7.0,21.0,engenharia de software,informatica,nordeste
F,MG,inteligência artificial,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,22,7.0,10.0,7.0,24.0,inteligência artificial,computacao,sudeste
F,PR,redes de computadores,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,24,4.0,11.0,7.0,22.0,redes de computadores,computacao,sul
F,SP,banco de dados,2.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,24,18.0,5.0,4.0,27.0,linhas concentradas,informatica,sudeste
F,ES,inteligência artificial,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,26,2.0,10.0,8.0,20.0,inteligência artificial,computacao,sudeste
F,MG,sistemas de computação,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,26,7.0,10.0,6.0,23.0,linhas concentradas,informatica,sudeste
F,SP,aplicações computacionais,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,23,4.0,10.0,9.0,23.0,linhas concentradas,informatica,sudeste
F,AL,inteligência artificial,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,31,8.0,10.0,6.0,24.0,inteligência artificial,computacao,nordeste
F,MG,engenharia de software,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,31,6.0,12.0,7.0,25.0,engenharia de software,informatica,sudeste
F,RS,sistemas de computação,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,9.0,12.0,3.0,24.0,linhas concentradas,informatica,sul
F,MG,engenharia de software,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,27,8.0,12.0,6.0,26.0,engenharia de software,informatica,sudeste
F,RS,sistemas embarcados,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,26,6.0,7.0,4.0,17.0,redes de computadores,computacao,sul
F,ES,computação aplicada,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,22,8.0,11.0,10.0,29.0,linhas concentradas,informatica,sudeste
F,MG,banco de dados,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,30,8.0,14.0,14.0,36.0,linhas concentradas,informatica,sudeste
M,MS,engenharia de software,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,37,10.0,15.0,7.0,32.0,engenharia de software,informatica,centro_oeste
M,SC,aplicações computacionais,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,22,9.0,23.0,8.0,40.0,linhas concentradas,informatica,sul
M,SP,aplicações computacionais,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,23,8.0,15.0,6.0,29.0,linhas concentradas,informatica,sudeste
M,SP,engenharia de software,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,36,7.0,18.0,7.0,32.0,engenharia de software,informatica,sudeste
M,PR,inteligência artificial,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,25,9.0,11.0,4.0,24.0,inteligência artificial,computacao,sul
M,PI,computação aplicada,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,37,7.0,10.0,12.0,29.0,linhas concentradas,informatica,nordeste
M,MA,aplicações computacionais,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,23,17.0,17.0,10.0,44.0,linhas concentradas,informatica,nordeste
M,SE,engenharia de software,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,31,7.0,12.0,7.0,26.0,engenharia de software,informatica,nordeste
M,CE,sistemas de computação,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,24,15.0,19.0,9.0,43.0,linhas concentradas,informatica,nordeste
M,RJ,aplicações computacionais,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,22,8.0,19.0,5.0,32.0,linhas concentradas,informatica,sudeste
M,SC,engenharia de software,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,5.0,11.0,4.0,20.0,engenharia de software,informatica,sul
M,PB,engenharia de software,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,22,6.0,14.0,11.0,31.0,engenharia de software,informatica,nordeste
M,SP,sistemas de computação,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,36,4.0,13.0,5.0,22.0,linhas concentradas,informatica,sudeste
M,SP,aprendizado de máquina,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,25,9.0,15.0,8.0,32.0,inteligência artificial,computacao,sudeste
M,MG,inteligência artificial,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,7.0,11.0,4.0,22.0,inteligência artificial,computacao,sudeste
M,GO,aprendizado de máquina,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26,6.0,11.0,3.0,20.0,inteligência artificial,computacao,centro_oeste
M,PA,inteligência artificial,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,27,7.0,15.0,5.0,27.0,inteligência artificial,computacao,norte
M,DF,sistemas de computação,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,22,11.0,22.0,8.0,41.0,linhas concentradas,informatica,centro_oeste
M,MG,sistemas de computação,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,22,17.0,25.0,10.0,52.0,linhas concentradas,informatica,sudeste
M,SP,computação aplicada,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,22,9.0,14.0,9.0,32.0,linhas concentradas,informatica,sudeste
M,RN,visão computacional,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,22,7.0,12.0,6.0,25.0,redes de computadores,computacao,nordeste
M,SP,inteligência artificial,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,22,9.0,17.0,6.0,32.0,inteligência artificial,computacao,sudeste
M,PR,aprendizado de máquina,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,21,7.0,12.0,6.0,25.0,inteligência artificial,computacao,sul
M,SP,engenharia de software,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,31,8.0,12.0,9.0,29.0,engenharia de software,informatica,sudeste
M,SP,inteligência artificial,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,38,5.0,15.0,5.0,25.0,inteligência artificial,computacao,sudeste
M,SP,aplicações computacionais,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,27,14.0,17.0,8.0,39.0,linhas concentradas,informatica,sudeste
M,TO,aplicações computacionais,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,22,9.0,17.0,6.0,32.0,linhas concentradas,informatica,norte
M,SP,sistemas de computação,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41,4.0,12.0,5.0,21.0,linhas concentradas,informatica,sudeste
M,SP,computação aplicada,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,21,9.0,11.0,8.0,28.0,linhas concentradas,informatica,sudeste
M,SC,inteligência artificial,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,30,6.0,15.0,5.0,26.0,inteligência artificial,computacao,sul
M,PA,engenharia de software,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,26,16.0,20.0,6.0,42.0,engenharia de software,informatica,norte
M,SP,sistemas de computação,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,31,7.0,15.0,7.0,29.0,linhas concentradas,informatica,sudeste
M,DF,sistemas de computação,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,24,7.0,22.0,8.0,37.0,linhas concentradas,informatica,centro_oeste
M,SP,aprendizado de máquina,2.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,27,15.0,15.0,9.0,39.0,inteligência artificial,computacao,sudeste
F,MS,aplicações computacionais,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,22,4.0,11.0,8.0,23.0,linhas concentradas,informatica,centro_oeste
M,GO,visão computacional,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,27,6.0,11.0,6.0,23.0,redes de computadores,computacao,centro_oeste
F,CE,sistemas de computação,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,21,11.0,18.0,10.0,39.0,linhas concentradas,informatica,nordeste
