NÚMERO DE INSCRIÇÃO,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,ANO
51801394766,Presente,B,A,D,D,D,E,A,C,E,C,A,B,E,E,B,D,C,A,C,E,A,E,B,C,B,D,A,C,E,D,C,D,A,C,B,C,B,E,C,D,D,D,D,D,B,A,D,B,E,C,E,B,C,D,E,A,B,B,B,E,B,D,D,D,A,C,E,C,C,A,2019
51801354391,Presente,A,B,D,B,E,B,D,A,C,D,C,B,D,E,E,D,E,A,D,E,C,A,A,C,B,D,A,C,D,D,A,D,C,D,B,E,B,E,C,C,C,A,D,A,E,A,B,D,B,E,B,B,C,B,A,D,B,E,A,C,B,C,B,A,C,A,B,E,D,B,2019
51801371825,Presente,B,B,D,C,D,A,A,D,E,A,C,B,D,E,D,B,D,A,C,E,A,D,B,C,B,D,A,B,C,D,D,D,E,A,E,C,B,E,D,C,E,A,B,D,D,A,A,B,C,C,D,B,B,D,B,A,B,E,C,C,E,C,C,C,A,C,E,C,B,A,2019
51801372307,Presente,B,A,E,C,C,E,D,B,B,B,C,A,C,E,E,C,B,E,D,C,A,E,B,C,B,D,B,C,E,D,A,D,A,A,E,C,D,D,A,A,E,D,B,A,C,D,D,D,C,C,C,E,C,A,E,A,B,D,C,D,B,D,B,A,A,C,B,D,C,B,2019
51801354646,Presente,A,A,B,E,C,B,C,A,E,D,C,B,A,E,A,B,C,A,D,D,C,C,B,C,B,D,A,B,E,C,A,D,A,A,B,A,B,D,D,C,E,A,D,B,C,A,B,E,A,A,B,B,B,D,A,A,B,B,E,D,B,E,E,A,A,C,E,A,C,A,2019
51801394264,Presente,E,B,D,B,A,B,B,E,E,C,C,B,E,E,A,B,D,E,D,C,A,D,B,C,B,D,A,B,E,D,C,D,A,B,A,A,B,E,C,E,D,A,D,B,C,A,B,E,E,C,B,B,B,B,E,A,B,D,D,D,E,E,D,A,A,C,E,D,B,E,2019
51801397132,Presente,C,D,E,C,D,C,B,C,B,B,A,E,D,D,E,D,B,B,C,C,D,A,B,C,A,A,A,C,C,D,D,E,B,C,A,D,C,D,A,E,D,A,C,E,B,E,B,B,C,C,E,C,E,D,E,C,A,B,C,C,E,B,E,D,C,B,B,E,E,A,2019
51801386700,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801394603,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801387706,Presente,D,B,D,D,C,B,A,E,B,E,C,A,E,D,A,D,B,B,C,C,B,E,B,C,B,D,A,B,E,D,C,B,E,E,E,C,A,E,A,E,C,D,D,C,C,A,D,C,C,A,E,A,B,A,E,A,E,B,A,C,D,E,E,A,E,B,E,C,A,B,2019
51801384200,Presente,D,C,E,E,D,D,D,B,E,B,C,B,A,E,D,B,B,B,D,E,A,A,B,C,B,D,A,B,E,D,C,D,A,E,B,D,B,E,D,A,C,D,D,A,E,A,B,B,D,D,E,B,C,B,A,C,E,E,D,D,C,D,D,A,C,A,B,D,C,E,2019
51801354669,Presente,A,B,D,E,D,B,D,A,A,B,C,B,B,E,B,B,D,A,D,D,A,D,B,C,B,D,A,D,E,D,A,D,A,B,D,D,B,E,C,C,E,A,D,D,D,A,B,B,*,*,E,B,C,A,E,A,B,B,B,E,A,D,E,A,A,A,E,D,B,E,2019
51801355575,Presente,C,E,D,E,D,D,B,B,E,A,A,E,A,A,C,B,C,B,C,D,A,E,C,C,D,A,D,B,D,C,A,B,A,B,D,D,A,E,D,E,C,D,D,C,C,A,E,B,C,C,E,B,E,A,E,A,B,B,D,C,C,A,E,D,A,D,B,C,A,B,2019
51801394193,Presente,A,E,D,C,B,B,D,E,D,E,C,A,C,E,A,B,C,A,C,E,A,D,B,C,D,A,A,A,B,D,A,B,A,B,D,E,D,E,A,E,C,A,E,D,B,A,D,D,C,C,D,C,C,B,E,A,E,B,A,C,C,A,D,A,A,A,B,B,D,B,2019
51801381256,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801379956,Presente,A,A,E,C,E,B,D,B,C,D,C,B,A,E,D,B,A,B,E,E,C,E,B,C,B,D,A,B,D,D,C,D,A,B,B,D,B,E,E,C,A,B,D,C,D,D,A,B,D,C,B,B,D,A,E,A,E,B,E,C,B,C,D,A,B,A,E,A,A,E,2019
51801397467,Presente,A,E,E,D,D,B,D,C,C,C,A,A,A,E,E,B,B,B,D,E,C,A,B,C,D,D,A,B,E,D,C,E,C,A,A,B,B,E,C,D,D,D,E,A,B,A,D,C,C,A,D,E,B,B,E,A,E,B,C,E,B,D,E,D,C,A,C,D,C,A,2019
51801363886,Presente,A,B,C,C,E,C,D,A,B,D,C,A,C,C,E,B,D,A,C,D,A,D,B,C,B,D,A,B,B,D,A,D,E,C,E,D,B,E,C,E,E,D,D,D,E,A,B,C,D,E,D,B,B,D,D,D,B,E,A,C,A,B,B,A,E,C,B,D,C,B,2019
51801396766,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801394445,Presente,A,A,D,C,B,D,D,D,B,C,C,D,B,D,E,C,C,A,C,D,C,E,B,C,E,D,A,B,E,D,A,A,A,E,A,D,D,D,B,C,A,D,B,E,A,A,B,D,D,A,B,A,C,C,C,D,B,E,C,C,E,A,B,A,D,D,B,E,C,B,2019
51801393795,Presente,D,C,C,B,A,E,E,E,A,C,D,B,B,E,A,,,B,D,A,D,B,B,C,C,D,A,C,B,D,A,D,C,E,E,B,B,,C,C,E,D,B,D,B,A,A,A,E,C,C,E,B,D,D,C,E,B,E,E,A,E,D,B,E,C,E,D,E,A,2019
51801393913,Presente,C,C,C,C,C,C,C,C,C,C,C,A,A,E,B,B,C,C,C,D,C,E,B,C,B,D,A,C,B,D,C,D,E,C,C,E,B,E,C,C,B,D,E,C,C,D,B,C,C,A,B,B,B,A,C,A,D,B,D,D,C,E,C,A,C,A,E,A,C,A,2019
51801393906,Presente,D,B,E,E,C,B,E,A,B,B,C,A,C,D,D,E,E,A,D,E,A,E,B,C,B,D,A,B,E,D,C,E,E,E,B,E,A,E,A,C,E,E,E,A,A,A,D,C,A,A,D,B,C,A,A,A,B,C,C,D,E,D,B,A,C,A,E,A,C,E,2019
51801378595,Presente,D,B,B,E,B,A,C,D,B,E,A,B,A,E,B,B,A,E,C,A,C,D,B,C,D,D,A,B,B,D,A,C,D,E,B,C,D,E,A,C,A,D,E,C,B,A,D,A,C,C,B,B,D,B,A,C,E,D,A,E,A,E,D,C,C,E,E,C,C,E,2019
51801395302,Presente,C,B,D,B,A,D,A,A,E,B,A,D,D,E,E,B,E,E,D,E,A,B,B,C,B,D,A,B,D,D,D,A,E,B,D,D,A,A,D,C,D,B,C,A,B,A,C,B,B,C,D,C,E,D,E,C,B,D,E,C,B,E,A,A,A,A,B,C,C,B,2019
51801394831,Presente,A,B,D,E,E,B,D,A,D,C,C,B,C,E,C,B,E,B,D,E,A,D,B,C,B,E,A,C,E,D,E,D,A,D,A,C,B,E,A,C,E,C,D,B,E,A,B,B,D,B,E,B,B,D,E,A,B,A,D,C,B,C,D,A,A,A,E,C,C,A,2019
51801354343,Presente,C,A,E,C,D,D,B,C,E,B,A,B,D,E,B,C,B,B,C,C,C,D,B,A,B,B,A,E,B,C,A,E,E,A,E,D,A,E,C,E,C,E,E,A,A,A,D,A,B,D,B,E,C,E,A,A,D,E,E,C,B,C,E,A,C,A,E,E,E,A,2019
51801389611,Presente,A,B,E,B,C,C,D,C,D,B,C,B,D,C,E,B,B,A,C,E,C,A,B,C,D,D,A,B,D,D,B,D,A,A,B,B,B,E,A,D,D,D,B,D,B,A,C,B,D,C,E,A,B,D,E,A,E,E,A,D,A,E,B,A,E,A,C,D,C,B,2019
51801360806,Presente,D,B,A,C,A,E,E,C,A,A,C,B,B,E,C,B,C,B,B,E,E,B,B,C,E,D,A,B,E,D,C,D,A,D,B,A,B,E,A,A,D,B,B,C,D,D,D,C,B,C,A,B,C,D,D,A,A,B,D,C,B,D,C,A,A,B,B,D,C,A,2019
51801377834,Presente,A,B,D,E,B,B,D,A,A,C,C,B,A,E,B,B,A,A,B,E,A,A,B,C,B,D,C,B,E,D,D,D,C,D,A,C,B,E,C,C,D,B,D,B,C,A,D,D,B,C,B,B,C,A,E,A,B,A,A,C,B,C,D,A,A,D,E,C,C,B,2019
51801394081,Presente,A,E,D,C,E,B,E,A,A,C,C,A,C,E,B,B,A,B,D,E,E,E,B,C,B,D,A,B,C,D,A,E,E,B,A,C,B,E,E,E,C,A,D,E,C,A,B,C,B,A,C,B,C,C,E,A,B,A,E,D,B,D,D,A,A,C,E,B,B,A,2019
51801354700,Presente,D,B,D,B,A,C,E,B,D,E,C,B,A,E,A,B,E,A,D,E,A,E,B,C,B,D,A,B,E,D,C,E,A,D,A,C,B,E,D,C,C,B,D,B,B,D,A,B,E,C,D,B,A,A,E,A,A,B,C,A,B,E,C,D,D,A,E,D,A,A,2019
51802384409,Presente,E,B,D,B,E,B,D,A,C,B,C,B,A,E,B,B,C,A,B,E,A,B,B,C,B,D,A,B,E,D,C,D,A,A,E,A,B,E,C,E,B,A,D,D,E,D,C,B,D,C,A,B,C,D,B,C,B,E,B,E,E,D,C,A,D,C,E,A,C,D,2019
51801393492,Presente,B,A,C,C,C,B,A,A,C,E,C,B,C,C,E,C,A,E,B,E,C,C,C,C,B,D,A,B,B,D,C,D,E,A,A,B,B,E,A,A,C,D,B,C,D,A,D,A,C,C,C,B,C,D,D,D,E,E,E,C,B,D,E,A,A,D,C,E,C,C,2019
51801394795,Presente,A,A,D,B,A,B,D,A,E,C,C,B,B,E,B,B,D,A,D,D,A,C,B,C,B,D,A,B,E,D,C,D,B,D,A,D,B,E,A,C,D,D,D,C,E,A,A,B,D,C,E,B,C,D,D,C,B,C,E,D,B,D,C,A,A,A,E,D,B,D,2019
51801354608,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801356106,Presente,D,C,A,E,D,D,D,A,D,C,C,A,B,E,E,B,C,A,C,E,A,A,B,C,E,D,A,C,E,D,C,E,A,B,B,E,D,E,C,B,C,A,D,D,C,B,A,C,D,C,E,B,C,A,E,A,B,E,B,C,B,E,D,A,A,B,E,A,D,B,2019
51801394393,Presente,A,B,D,C,E,B,D,A,E,C,C,B,A,A,B,E,A,B,D,C,A,E,B,C,B,D,A,C,B,D,C,D,B,B,D,E,A,E,A,A,D,A,D,B,C,C,D,E,B,D,B,B,C,B,E,A,B,A,C,D,E,C,B,A,C,C,E,D,C,B,2019
51801394378,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801364760,Presente,B,B,D,C,C,E,D,A,E,E,C,B,E,E,E,B,D,B,B,E,E,D,B,C,B,D,A,B,E,D,A,D,E,A,A,E,D,A,D,B,E,D,B,E,B,A,D,E,E,E,E,B,B,E,B,A,B,E,E,D,D,D,D,A,A,A,B,D,E,B,2019
51801375100,Presente,E,A,D,C,C,D,C,B,C,D,C,B,D,A,B,D,C,B,C,C,C,E,B,C,B,D,A,B,E,E,A,C,A,B,D,D,A,E,A,E,E,A,C,C,A,A,D,C,C,E,C,B,C,A,C,D,E,D,C,A,E,C,C,A,A,D,B,E,E,B,2019
51802397188,Presente,C,D,B,C,C,B,C,B,B,C,A,C,A,B,D,C,D,C,C,D,E,E,E,C,B,D,A,B,D,D,D,B,C,B,E,D,C,D,A,B,C,D,B,D,B,A,C,C,D,C,D,A,E,D,A,C,B,B,A,C,C,D,E,A,D,A,B,D,D,E,2019
51801391096,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801397500,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801394202,Presente,B,D,A,D,B,D,B,E,D,A,C,E,C,E,E,B,C,A,D,D,C,C,B,C,B,D,A,B,E,D,C,E,A,E,A,D,B,E,A,D,C,A,D,A,D,D,D,B,C,A,B,B,B,B,D,A,B,B,A,C,A,C,B,A,C,A,B,B,A,E,2019
51801381325,Presente,A,B,D,E,E,B,D,A,C,C,C,B,A,E,B,B,C,A,D,E,A,B,B,C,B,D,A,B,E,D,C,D,A,E,B,E,B,E,C,C,B,A,D,B,E,A,B,B,C,C,E,A,B,B,A,C,B,E,A,C,B,C,D,A,E,C,E,D,C,B,2019
51801393768,Presente,A,A,A,A,A,A,A,A,A,A,A,B,A,C,B,B,C,A,D,D,E,E,C,C,B,D,A,B,D,D,A,A,E,A,B,C,B,E,A,A,E,D,C,C,B,A,A,D,E,C,E,B,B,B,C,A,B,A,E,C,D,C,E,A,C,A,E,D,C,D,2019
51801393176,Presente,A,B,D,E,C,B,D,A,E,C,A,E,D,E,B,B,C,B,C,E,E,A,A,B,B,D,A,B,C,D,C,D,C,A,E,B,B,E,C,C,D,A,D,A,C,B,A,A,C,C,A,B,B,E,D,A,B,B,D,C,A,A,B,D,A,D,E,A,E,E,2019
51801386534,Presente,B,D,C,B,E,B,C,D,A,C,C,B,A,B,*,C,C,B,D,E,B,C,D,A,C,D,B,A,B,D,B,C,B,D,A,C,D,E,B,D,C,D,B,C,B,E,D,B,C,B,E,D,A,B,C,B,B,C,D,C,D,A,D,A,A,C,C,D,C,E,2019
51801372055,Presente,A,B,C,D,E,B,D,C,A,C,A,B,A,E,B,B,D,B,B,E,A,D,B,C,B,D,A,D,E,D,C,D,A,E,B,C,B,E,D,A,E,A,D,C,D,A,B,D,E,C,B,E,C,B,A,A,E,E,A,C,E,C,D,A,B,C,E,A,C,A,2019
51801356231,Presente,A,B,C,C,D,C,D,C,A,E,A,D,A,A,A,B,D,B,C,C,C,D,C,C,E,B,A,B,B,C,A,A,E,A,A,B,B,D,D,C,D,B,D,D,B,A,B,E,E,C,B,B,A,B,D,C,B,E,D,E,C,A,B,A,B,A,B,C,C,E,2019
51801354975,Presente,A,D,C,C,B,B,D,B,D,E,C,B,A,E,B,B,A,A,E,D,C,D,B,C,D,D,A,A,D,D,C,B,E,A,A,C,B,E,A,C,D,A,D,A,B,C,B,B,E,C,D,B,C,A,E,A,B,A,B,C,B,A,C,D,A,A,B,E,B,E,2019
51801394266,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801394273,Presente,E,C,D,E,C,A,B,A,B,A,C,D,B,E,E,C,B,A,D,D,E,C,B,C,E,D,A,A,B,D,C,A,A,A,D,A,D,E,C,E,C,D,D,C,C,A,C,D,D,C,D,C,E,D,B,B,C,B,B,C,C,E,D,C,C,A,B,B,A,E,2019
51802394909,Presente,C,B,B,D,B,D,B,B,B,B,A,B,C,E,E,B,B,A,C,E,D,E,B,C,E,D,A,D,E,D,C,C,A,E,B,B,A,E,D,B,E,A,E,C,C,D,E,C,D,E,C,B,C,B,E,A,E,B,C,C,A,C,E,A,C,C,B,A,D,B,2019
51801373762,Presente,A,B,D,E,E,B,D,A,A,C,C,E,E,E,B,B,E,A,D,C,A,E,B,C,B,D,B,A,E,D,C,C,A,A,B,D,D,E,E,C,D,A,B,B,E,A,B,C,B,C,B,B,B,E,B,C,E,C,B,C,B,B,E,A,A,C,E,A,C,E,2019
51801377095,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801354468,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801396747,Presente,D,E,B,C,C,C,B,D,C,E,C,B,D,D,A,B,A,B,A,D,C,A,D,C,D,D,A,B,B,D,A,D,D,D,E,A,C,E,A,C,D,A,B,E,B,D,D,B,B,A,D,C,A,A,E,A,D,E,C,E,C,D,A,A,D,C,A,B,A,E,2019
51801394738,Presente,D,B,D,C,E,B,D,B,E,A,A,B,A,B,C,C,D,E,C,E,A,B,B,C,A,D,B,B,E,D,C,C,E,A,E,D,D,E,C,D,C,D,D,C,B,A,E,B,D,A,C,B,C,E,B,A,D,E,B,D,E,C,C,A,A,B,B,C,E,D,2019
51801393549,Presente,A,D,D,D,D,D,D,D,D,C,C,E,D,D,B,B,C,D,D,E,D,D,D,C,D,D,D,D,D,D,A,E,E,D,D,D,E,E,B,D,D,D,D,E,B,D,D,D,B,E,D,B,B,B,D,A,E,A,C,B,E,B,D,A,A,A,E,E,B,D,2019
51801392377,Presente,A,B,D,E,C,B,D,A,A,E,C,B,D,E,B,B,C,A,D,E,C,E,C,C,B,D,A,D,E,D,C,D,C,E,B,D,A,E,E,A,E,B,E,E,C,D,A,C,C,A,C,B,B,C,C,D,B,A,B,D,C,D,B,A,A,A,E,D,C,B,2019
51801369955,Presente,C,B,D,A,C,D,B,B,D,B,C,B,A,C,E,B,A,B,C,D,A,C,B,C,B,B,D,B,B,D,B,D,A,B,B,C,D,E,A,C,D,D,E,A,A,A,A,D,D,C,C,C,B,B,D,C,E,C,A,D,E,A,B,C,A,E,B,B,,,2019
51801388082,Presente,C,B,E,D,C,B,B,A,E,A,A,A,D,E,E,B,C,B,E,D,C,E,C,C,D,D,A,B,D,D,D,B,C,A,A,D,D,D,A,D,E,B,D,C,C,A,A,B,D,C,B,B,B,A,A,A,E,C,C,C,B,A,C,D,C,C,E,C,E,A,2019
51801394673,Presente,D,A,D,C,E,C,D,A,B,C,A,B,A,E,B,C,D,B,D,C,E,B,C,C,A,D,D,B,E,D,C,D,A,E,B,C,B,E,A,C,E,D,B,C,A,A,D,B,B,C,A,C,B,E,A,C,E,B,C,D,A,D,C,B,A,A,E,A,C,A,2019
51801374348,Presente,A,B,C,D,E,E,D,A,A,D,A,B,B,D,B,B,E,A,D,C,C,C,B,C,E,D,A,A,B,D,C,D,C,A,E,E,B,D,A,D,B,A,D,C,B,A,B,D,B,E,C,E,C,B,E,A,E,E,C,C,D,C,E,E,C,C,E,A,C,E,2019
51801392774,Presente,C,A,B,C,E,D,B,A,B,A,C,D,D,E,A,B,E,A,C,D,C,D,C,C,D,D,D,A,E,D,B,D,E,E,E,D,B,D,E,D,C,D,D,B,B,A,D,D,D,C,C,B,B,A,D,C,E,B,C,C,A,B,D,B,A,B,E,C,D,E,2019
51801387075,Presente,D,B,A,E,C,E,D,B,C,D,C,A,E,A,B,B,B,E,C,E,A,B,B,C,D,D,D,C,B,D,B,B,A,A,E,B,D,E,E,C,C,A,D,C,C,A,D,B,A,D,C,B,C,E,E,A,E,D,A,D,B,A,E,B,C,C,B,C,C,E,2019
51802395380,Presente,C,E,B,B,D,B,E,B,A,D,D,B,A,A,A,B,B,D,B,B,C,B,C,C,B,A,A,B,B,D,C,B,E,C,B,B,B,E,B,B,B,D,B,B,E,A,A,A,B,D,D,B,B,B,B,A,B,B,E,E,B,C,B,A,C,A,C,B,B,B,2019
51801354022,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801381570,Presente,E,A,D,E,B,B,C,A,A,D,C,D,B,E,B,B,A,A,D,E,E,A,B,C,B,D,A,B,E,D,C,D,A,B,B,C,B,E,D,C,C,D,D,D,E,D,A,B,B,D,C,B,A,B,B,C,B,B,C,C,B,D,D,A,A,C,E,E,C,A,2019
51801396994,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801387374,Presente,C,A,C,C,A,D,D,C,A,B,A,D,A,E,B,B,B,C,A,E,B,E,D,E,B,C,A,B,B,D,C,D,E,E,A,D,D,E,D,B,E,C,D,D,B,A,E,C,C,A,E,B,B,A,D,B,B,B,C,C,A,E,A,D,C,A,D,C,A,A,2019
51801391227,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801365785,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801394352,Presente,C,A,C,E,B,A,A,C,A,C,A,B,A,D,E,E,A,D,D,C,C,A,D,C,B,D,B,A,E,D,E,D,C,A,D,B,D,E,A,C,C,A,D,B,D,B,A,E,E,A,D,C,E,B,E,A,E,E,B,C,E,D,A,A,E,B,E,B,C,B,2019
51801395509,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801395281,Presente,B,A,A,E,E,E,D,A,B,D,A,B,B,A,B,C,B,B,B,C,C,A,B,A,B,D,B,A,E,D,A,D,C,A,B,E,B,E,C,C,B,B,C,C,B,A,A,C,D,C,C,B,B,A,E,A,C,A,B,D,A,A,A,C,E,A,B,D,C,A,2019
51801394922,Presente,A,B,D,E,E,B,D,A,E,E,C,B,A,E,B,B,C,A,D,E,A,A,B,C,B,D,A,B,E,D,C,D,A,A,B,B,B,E,A,C,C,D,D,D,C,A,D,C,C,C,E,B,C,E,D,A,C,E,C,C,C,D,D,A,A,A,E,D,C,D,2019
51801396380,Presente,B,E,D,E,D,E,A,E,E,E,C,B,D,A,B,B,A,A,E,C,A,A,B,C,B,D,A,B,E,D,C,D,D,B,D,C,B,E,C,C,D,D,D,D,B,A,D,A,D,C,C,D,E,C,E,A,D,B,D,C,C,C,C,D,C,C,E,C,C,B,2019
51801371214,Presente,A,B,D,B,E,B,D,A,B,C,D,B,B,D,B,B,A,A,D,D,A,B,B,C,B,D,A,B,E,D,C,D,A,A,E,B,B,E,D,A,E,D,D,C,C,D,B,B,C,C,E,B,B,B,E,A,B,B,E,C,C,C,A,D,A,C,C,A,C,C,2019
51801396633,Presente,A,B,D,D,E,B,A,C,D,C,C,B,D,A,D,B,A,E,C,C,C,A,B,C,B,D,A,D,E,D,C,D,A,A,B,D,B,E,A,C,C,E,D,,B,A,C,B,C,A,E,B,C,D,E,A,B,E,B,C,B,B,A,A,E,C,B,D,C,A,2019
51801393739,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801391566,Presente,A,D,D,E,E,B,D,A,A,C,C,E,E,E,B,B,B,A,D,E,A,D,B,C,B,D,C,B,B,D,A,E,A,B,D,C,B,E,C,E,D,A,D,C,B,A,D,B,C,D,C,B,E,A,E,A,A,C,D,C,E,A,C,A,C,D,B,E,A,B,2019
51801382621,Presente,A,A,A,C,A,A,E,B,B,B,A,A,E,E,E,B,D,A,C,E,C,E,C,C,B,D,B,B,E,D,A,A,C,B,D,B,A,E,A,E,A,A,E,C,A,D,E,D,B,C,B,B,E,B,E,A,A,C,C,C,D,B,E,A,E,A,B,A,A,B,2019
51801354359,Presente,C,C,C,C,C,C,C,C,C,C,C,A,A,C,E,B,C,C,C,E,C,E,B,C,C,D,A,B,D,D,A,B,A,D,A,A,B,E,A,A,E,D,B,C,A,C,A,C,C,C,C,C,C,D,A,A,B,D,E,C,C,D,D,D,C,E,B,D,E,E,2019
51801393658,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
51801391654,Presente,A,B,D,E,E,B,D,A,E,C,C,B,B,E,D,B,C,A,D,C,E,E,B,C,B,D,A,A,E,D,C,D,E,A,A,D,D,E,C,C,C,D,D,B,E,A,E,B,A,A,D,B,B,D,B,C,B,D,E,D,B,A,C,A,A,E,B,E,C,A,2019
51801377392,Presente,A,B,A,B,E,D,D,A,E,D,C,B,C,E,D,B,C,C,C,E,E,C,B,C,B,D,D,C,D,D,C,B,A,A,A,A,D,E,D,E,C,B,E,E,C,A,A,B,B,A,C,A,A,B,E,D,B,B,C,C,B,D,C,D,A,C,D,C,C,A,2019
51801395318,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019
